e, e_dot, e_int, stamp, 
1.4137755854963514, 0.0, 0.1366251194021507, 1697826803482603950, 
1.4137755854963514, 0.0, 0.15663315424321217, 1697826803527105121, 
1.4137755854963514, 0.0, 0.133157043064393, 1697826803576789367, 
1.4137755854963514, 0.0, 0.14111266365950748, 1697826803626917754, 
1.4137755854963514, 0.0, 0.14292086425427467, 1697826803677880987, 
1.4137753325402642, -1.8799564938799944e-06, 0.13546039209993216, 1697826803722732395, 
1.4142938191289043, 0.0027213865957320515, 0.15315210823423392, 1697826803786196202, 
1.419273153376085, 0.01975725843959094, 0.22780334465395013, 1697826803883635375, 
1.4283421117525583, 0.04948818116635965, 0.2707525861321649, 1697826803976781628, 
1.4413078310977008, 0.07560495430041927, 0.2763560934926235, 1697826804076939909, 
1.4547352902851332, 0.09287758015043453, 0.2741176670636452, 1697826804166948081, 
1.469613235220892, 0.09940704541612437, 0.2762483876403186, 1697826804266772799, 
1.4825776923521878, 0.08894775018926115, 0.30830435840067494, 1697826804376825222, 
1.491857270075647, 0.06959978941823063, 0.3140895961605417, 1697826804478802180, 
1.496707341745857, 0.04864545434010322, 0.2835555228264682, 1697826804567082322, 
1.498954448500814, 0.025826165489240594, 0.28118644698427, 1697826804666781179, 
1.4977172848602411, 0.0037998536209070837, 0.3156763692296732, 1697826804777843331, 
1.4931163885510823, -0.01969451273621883, 0.3098339955829779, 1697826804873806981, 
1.4859861949253832, -0.041468394716370344, 0.2823624348945395, 1697826804967059634, 
1.4719208862917066, -0.06497513131596805, 0.31451368482784287, 1697826805085789924, 
1.458077670631239, -0.09018358193568514, 0.30875439456011283, 1697826805176811985, 
1.4408236948034763, -0.1088295619436505, 0.27675186902888865, 1697826805275744024, 
1.4216639375542754, -0.12806727132792464, 0.2740047327134814, 1697826805367068153, 
1.3940004940049733, -0.14812603171236075, 0.29689342930303114, 1697826805484996408, 
1.369993545704338, -0.16342178131992321, 0.2955357538236128, 1697826805578888437, 
1.3433365461868174, -0.17752702472268453, 0.2603546688802094, 1697826805675159822, 
1.31685274649379, -0.18741842208556672, 0.25400826224090906, 1697826805767967895, 
1.287793317708086, -0.17707813206757472, 0.2776703459781884, 1697826805886156455, 
1.2625609598191896, -0.17425826846834544, 0.26981832763726527, 1697826805977280450, 
1.2306009027663636, -0.1995007564402093, 0.24009317458543294, 1697826806076658455, 
