acc_x (m/s^2), acc_y (m/s^2), angular_z (rad/s), stamp, 
0.030357062816619873,0.006873607635498047,7.794031009953525e-11,1696616920165064690,
0.015938997268676758,0.012147367000579834,1.502248790962699e-10,1696616920172242182,
0.014193832874298096,0.012035489082336426,1.1474431047207839e-10,1696616920182282065,
-0.010964632034301758,-0.027549028396606445,1.206848984483403e-10,1696616920192351166,
-0.011150896549224854,-0.013245582580566406,1.2381160916060384e-10,1696616920202368591,
-0.02022576332092285,-0.031272172927856445,1.2159818617463698e-10,1696616920222337957,
-0.010898590087890625,0.0011304020881652832,8.871571144085575e-11,1696616920245048236,
0.017612755298614502,-0.0024635791778564453,1.5370361640739128e-10,1696616920252345329,
-0.00012552738189697266,0.0012791752815246582,6.987875032755712e-11,1696616920373024437,
0.0198061466217041,0.01567387580871582,9.328401345878591e-11,1696616920412671018,
0.008369803428649902,0.0107765793800354,3.10228135834797e-12,1696616920512845671,
-0.027588725090026855,0.016176342964172363,2.932207284788901e-12,1696616920522828983,
0.038626670837402344,-0.008955001831054688,1.2191040887000295e-12,1696616920565094650,
-0.0029836297035217285,-0.026884913444519043,2.8141646868987316e-13,1696616920571890745,
-0.00292891263961792,-0.024989545345306396,-9.589294028694089e-13,1696616920580928729,
-0.010142624378204346,0.00023746490478515625,-5.77479546603467e-14,1696616920592980230,
0.0005026459693908691,0.011062800884246826,-1.8333322749571988e-13,1696616920602968697,
-0.026652514934539795,0.027219057083129883,9.079244175423652e-13,1696616920613083548,
-0.010406255722045898,-0.010464310646057129,9.38040823468456e-13,1696616920622977563,
-0.028284907341003418,-0.005040168762207031,2.3443351284622914e-12,1696616920632966246,
-0.0012836456298828125,-0.012175202369689941,6.554241978649855e-13,1696616920645485228,
0.009515464305877686,0.011201143264770508,-1.2332483312591635e-12,1696616920653017731,
0.01120978593826294,-0.006735503673553467,6.757629192876398e-13,1696616920663301373,
0.013302206993103027,-0.008454620838165283,4.933257595781814e-12,1696616920673123958,
0.039765238761901855,0.011285901069641113,2.5798438854330637e-12,1696616920683089138,
0.027258574962615967,0.011310219764709473,6.882888567085447e-12,1696616920693126970,
0.007223188877105713,-0.0066519975662231445,1.3851764107706325e-11,1696616920703183361,
0.02337205410003662,-0.008408606052398682,1.6292720684655525e-11,1696616920713124496,
-0.00012069940567016602,-0.02272021770477295,2.0717284275411126e-11,1696616920725507700,
-0.005634605884552002,-0.00469970703125,4.791581907149524e-11,1696616920733236656,
-0.002199232578277588,0.01687920093536377,4.072868574323475e-11,1696616920743180487,
-0.023801565170288086,-0.029744982719421387,4.723044232890163e-11,1696616920753168113,
-0.009378790855407715,-0.008102476596832275,5.4772374767017585e-11,1696616920763156563,
0.008455514907836914,0.0063228607177734375,5.4775450578026375e-11,1696616920773544129,
0.004904806613922119,0.011763155460357666,6.824288104810173e-11,1696616920783387636,
0.0029251575469970703,0.015358448028564453,7.229533598988796e-11,1696616920793222506,
0.008560001850128174,-0.004345238208770752,5.882670469082445e-11,1696616920805108440,
0.03494054079055786,-0.04382044076919556,1.0347478836035859e-10,1696616920813209830,
0.022574663162231445,-0.011360406875610352,1.0250766527979201e-10,1696616920823446699,
-0.0012406706809997559,-0.0077034831047058105,1.2237066338880716e-10,1696616920833447946,
0.018790602684020996,-0.007557332515716553,1.4886764057747863e-10,1696616920843368347,
0.003930926322937012,-0.02900761365890503,1.708277618356706e-10,1696616920853422144,
-0.026818513870239258,0.026747047901153564,1.802663161320503e-10,1696616920863607653,
-0.010495185852050781,-0.01622980833053589,2.0860974704415615e-10,1696616920873540144,
0.0019918084144592285,0.007204949855804443,1.9040135355229638e-10,1696616920885086667,
0.0039047598838806152,-0.02319425344467163,2.892649639361526e-10,1696616920893575984,
0.014267921447753906,-0.010532915592193604,2.6103557219948403e-10,1696616920903664344,
-0.010818541049957275,-0.012185156345367432,2.867474665793014e-10,1696616920913493002,
0.018040120601654053,0.01667022705078125,2.990764241377882e-10,1696616920923405664,
0.026680469512939453,0.02388620376586914,3.3727986617898633e-10,1696616920933428361,
-0.01628267765045166,-0.004770398139953613,3.5741475386650825e-10,1696616920943475104,
-0.021960854530334473,0.009612321853637695,3.526557366909977e-10,1696616920953534316,
0.012330055236816406,-0.0011034011840820312,2.9407360987594695e-10,1696616920965839756,
-0.005783438682556152,-0.002871096134185791,4.666691017954133e-10,1696616920973488632,
-0.018360495567321777,0.025865554809570312,3.477724246849452e-10,1696616920983489448,
-0.013095557689666748,0.006084620952606201,3.342932526200202e-10,1696616920993596344,
-0.025325894355773926,0.006096303462982178,3.224226984848344e-10,1696616921003760200,
-0.0058852434158325195,0.022173404693603516,2.9790586027811097e-10,1696616921013559873,
-0.01274937391281128,0.014946520328521729,2.775720377859221e-10,1696616921023546320,
-0.0003427267074584961,0.002283751964569092,2.523008066089904e-10,1696616921033583334,
-0.00018066167831420898,0.021957039833068848,1.8812622589612305e-10,1696616921045167924,
0.01065218448638916,0.025426030158996582,2.346601903277287e-10,1696616921053616238,
0.02133309841156006,-0.01419287919998169,1.7392567723215723e-10,1696616921063648602,
0.007233023643493652,0.00728994607925415,1.6427635200399263e-10,1696616921073731588,
0.02485865354537964,0.007158219814300537,1.4927018043142535e-10,1696616921083653488,
0.006856143474578857,-0.023433983325958252,1.4180940459652912e-10,1696616921093681956,
-0.018256962299346924,-0.01986217498779297,1.269102667382711e-10,1696616921103849945,
-0.02519923448562622,0.008861124515533447,1.223981173071056e-10,1696616921113790245,
0.015792250633239746,0.021335840225219727,1.0305031459409393e-10,1696616921125043135,
0.005290091037750244,0.0069252848625183105,1.1297838496785685e-10,1696616921133788457,
-0.020052731037139893,0.01041412353515625,8.639977485072426e-11,1696616921143803822,
0.008793056011199951,0.01750791072845459,6.429604192918294e-11,1696616921153795914,
0.00515216588973999,0.012003600597381592,5.642477893789163e-11,1696616921163775755,
0.015878021717071533,0.03160816431045532,3.249945938992746e-11,1696616921173877222,
0.006903469562530518,0.020666301250457764,1.1984049558314285e-11,1696616921183841362,
0.005076229572296143,-0.010008454322814941,-7.915793174075032e-12,1696616921193842564,
0.003311336040496826,0.0060233473777771,-2.4065582556361134e-11,1696616921205170522,
-0.02610170841217041,0.03806203603744507,2.7491573566826105e-06,1696616921885605832,
-0.0026444196701049805,0.014794230461120605,3.301826406198274e-10,1696616921895548310,
-0.015327870845794678,-0.01566457748413086,3.325546399762541e-10,1696616921905338936,
-0.011827409267425537,-0.01377958059310913,3.517758407616092e-10,1696616921915414715,
-0.011644482612609863,-0.0010974407196044922,3.4902897574435426e-10,1696616921925826066,
-0.02595299482345581,0.0007838606834411621,3.6155770408250776e-10,1696616921935483376,
0.011749684810638428,0.01161646842956543,3.5402834265994863e-10,1696616921945420862,
0.024215221405029297,-0.008051931858062744,7.39491033443878e-10,1696616921965401912,
0.029177844524383545,-0.01878798007965088,3.94656410136085e-10,1696616921975315833,
-0.009968698024749756,-0.011472523212432861,4.024430568577122e-10,1696616921985383265,
-0.0029538869857788086,-0.007800161838531494,4.2293925374450416e-10,1696616921995326831,
-0.04433012008666992,0.01022249460220337,4.0675343269032315e-10,1696616922005707350,
-0.02608811855316162,-0.00046521425247192383,4.5074544416914536e-10,1696616922015385447,
-0.042243778705596924,0.003172576427459717,3.953598201498441e-10,1696616922025514719,
0.01006251573562622,-0.003995537757873535,2.9989833205059985e-06,1696616922045394498,
0.008923530578613281,0.020791709423065186,0.0,1696616922055351877,
-0.011280834674835205,0.036977171897888184,-0.0010239931324584714,1696616922066178555,
0.030269622802734375,0.010094225406646729,-0.0012707549512177947,1696616922075325000,
0.08369684219360352,0.03533196449279785,0.001424170291587865,1696616922085871829,
0.19528555870056152,0.08790349960327148,0.010563685184841359,1696616922095401908,
0.7579871416091919,0.262731671333313,0.0419351678914671,1696616922105401214,
1.1624761819839478,0.5090436339378357,0.09031013135311514,1696616922118076527,
1.0120174884796143,0.5517674684524536,0.27651952371436633,1696616922125484595,
0.7860903143882751,-0.14945310354232788,0.2568801191079972,1696616922145515457,
1.0738890171051025,-0.03596007823944092,0.2429381111965057,1696616922155732649,
0.8539174199104309,0.3225787878036499,0.267279842250065,1696616922165622876,
0.5778948664665222,0.25430047512054443,0.3041393243606735,1696616922175435395,
0.612644374370575,-0.11040526628494263,0.33065666607452837,1696616922185648660,
0.6216784119606018,-0.11630606651306152,0.3125693640847523,1696616922197706523,
0.47689276933670044,0.24793165922164917,0.524927791345998,1696616922205507835,
0.1930145025253296,0.384269654750824,0.4070755544603339,1696616922216007700,
0.16712015867233276,0.028611838817596436,0.46796318191575725,1696616922225505845,
0.46131592988967896,-0.12872463464736938,0.4640322876505642,1696616922235525140,
0.8805238008499146,0.21266460418701172,0.4839681946318068,1696616922245580926,
0.9530129432678223,0.4006323218345642,0.5046434020840636,1696616922255573585,
0.7496219277381897,0.11650961637496948,0.5194595040524266,1696616922265607897,
0.3316050171852112,-0.05348390340805054,0.43593439273067075,1696616922278041334,
-0.02105790376663208,-0.04968667030334473,0.7519653937547567,1696616922285619792,
0.04143381118774414,0.10457819700241089,0.5861730369161653,1696616922295710264,
0.6205763220787048,0.3760311007499695,0.6057400850799861,1696616922305735142,
0.5930171608924866,0.41639482975006104,0.6450223748825209,1696616922315530422,
0.39161163568496704,0.3742222189903259,0.6618132907695609,1696616922325637443,
0.09134256839752197,0.182702898979187,0.7137605867106892,1696616922335569726,
0.26056569814682007,0.2587507963180542,0.7325747628075392,1696616922345622966,
0.9731639623641968,0.5814353823661804,0.6198583626942977,1696616922357800297,
0.7138746976852417,0.4971455931663513,0.9937748581191778,1696616922365636691,
0.5114272832870483,-0.12930434942245483,0.7890044580151009,1696616922375813717,
0.4739301800727844,-0.48159390687942505,0.8408662651828447,1696616922385635463,
0.5705697536468506,0.22064828872680664,0.8395857393985284,1696616922395637110,
0.8414325714111328,0.8142685294151306,0.8460516006186781,1696616922405704639,
0.03883641958236694,0.015291094779968262,0.8756748941895541,1696616922415632918,
0.41044700145721436,-0.23986178636550903,0.8988886404349176,1696616922425708158,
0.0356941819190979,0.7101026177406311,0.7930710020770629,1696616922437744333,
0.14285743236541748,1.045120120048523,1.2191195773982741,1696616922445889989,
0.743057370185852,0.20347511768341064,1.0351309119238246,1696616922455720027,
0.7059546113014221,0.17528462409973145,1.0272444231627955,1696616922465810934,
1.0029691457748413,0.41878801584243774,1.0607255508788707,1696616922475736402,
0.4463803768157959,0.29059284925460815,1.046737492612177,1696616922485825187,
0.18014663457870483,0.5778468251228333,1.1603311958374323,1696616922494896452,
-0.06516659259796143,0.2099618911743164,0.972176356927411,1696616922505948210,
-0.03446441888809204,-0.03743499517440796,0.9776694750780934,1696616922517395161,
0.6176504492759705,0.5647541880607605,1.378153834061127,1696616922525804205,
0.6767245531082153,0.3977413773536682,1.1767217878130105,1696616922535862096,
0.8687247633934021,-0.016954243183135986,0.9387716141336534,1696616922548475705,
0.025497078895568848,0.04887419939041138,1.5798043557055474,1696616922555869939,
-0.3681759238243103,0.29738205671310425,1.273327794378468,1696616922564903336,
-0.16510933637619019,0.7987636923789978,1.0208716441975563,1696616922575987105,
-0.13804340362548828,0.3714978098869324,1.1208013833440047,1696616922586069851,
0.5063349604606628,0.1390392780303955,1.0206712143202217,1696616922597376373,
0.421032190322876,0.35558605194091797,1.3748549044576004,1696616922605947217,
0.07483935356140137,0.31009042263031006,1.184284931246533,1696616922615977316,
-0.7544237375259399,0.4920721650123596,0.9434291667216851,1696616922628529401,
-0.3523648977279663,0.30389702320098877,1.5815039024438984,1696616922635973204,
-0.3358631730079651,0.06570583581924438,1.3040150111069309,1696616922645012479,
-0.39230889081954956,0.36441314220428467,1.1660096825571695,1696616922655082018,
0.5489895343780518,0.28641653060913086,1.0710309720609485,1696616922666040666,
0.40271955728530884,0.23328447341918945,1.006223448232144,1696616922677717027,
-0.017639517784118652,0.4085022211074829,1.4123550685978914,1696616922686045772,
-0.6606055498123169,-0.04252833127975464,1.178490665297933,1696616922696096428,
-0.3412320017814636,0.7019526362419128,0.9581903490852799,1696616922708566196,
-0.17292183637619019,0.6829093098640442,1.6067404556738303,1696616922716054358,
0.09032976627349854,0.11689460277557373,1.2047426578472769,1696616922726122234,
0.4630647301673889,0.3627038598060608,1.217777479580654,1696616922736144953,
0.26855719089508057,0.08699530363082886,1.2096772644819624,1696616922746159274,
0.07396292686462402,0.7681230902671814,0.994060050712308,1696616922758115731,
-0.3637428283691406,0.3054317831993103,1.4439473679490435,1696616922766239020,
-0.3654544949531555,0.015032947063446045,1.1396883829591735,1696616922776503128,
-0.3243306875228882,0.6489498019218445,0.9657677996997412,1696616922788675106,
0.275797963142395,0.15887439250946045,1.5244491427569502,1696616922796495221,
-0.33476901054382324,0.05155503749847412,1.2089138248600066,1696616922806462391,
-0.10996419191360474,-0.03861534595489502,1.2243169431985186,1696616922816327731,
-0.576679527759552,1.168105959892273,1.1933076961479598,1696616922826443048,
-0.38297295570373535,0.40358662605285645,1.1012314249360893,1696616922837351282,
0.03481924533843994,0.40715062618255615,1.3389251752617204,1696616922846307043,
-0.32055431604385376,0.2778921127319336,1.2129192066816605,1696616922856288579,
0.1505414843559265,0.27421361207962036,1.062947488972974,1696616922867899669,
-0.033490002155303955,0.7412625551223755,1.4860540865776732,1696616922876306954,
0.16921097040176392,-0.2835145592689514,1.232459263194394,1696616922886406775,
0.20802128314971924,0.059164226055145264,1.2385799799084198,1696616922896444690,
-0.25282490253448486,0.7414509654045105,1.2435109948717153,1696616922906424987,
