x (m), y (m), th (rad), stamp, 
8.54836273193359,0.0907539203763008,1.49190399670713,1.69661692558088E+018,
8.54796409606934,0.102610200643539,1.55538927316275,1.69661692562073E+018,
8.54674243927002,0.117765575647354,1.61887454961837,1.69661692567084E+018,
8.54462814331055,0.132660284638405,1.682359826074,1.69661692572073E+018,
8.54171943664551,0.147387191653252,1.74584510252962,1.69661692577076E+018,
8.53792667388916,0.162171363830566,1.80933037898524,1.69661692582041E+018,
8.53436374664307,0.17344257235527,1.87281565544086,1.69661692586009E+018,
8.52651309967041,0.193091183900833,1.93630093189649,1.69661692592994E+018,
8.52002239227295,0.206732094287872,1.99978620835211,1.69661692598077E+018,
8.51426887512207,0.217288240790367,2.06327148480773,1.69661692602077E+018,
8.50615787506104,0.230415761470795,2.12675676126335,1.69661692607174E+018,
8.49753665924072,0.242335304617882,2.19024203771898,1.69661692612085E+018,
