acc_x (m/s^2), acc_y (m/s^2), angular_z (rad/s), stamp, 
-0.024769127368927002,-0.31622499227523804,1.85553199803527,1696616967324033030,
-0.2378721833229065,-0.35540783405303955,1.5668553184558935,1696616967335943821,
-0.371939480304718,-0.11428266763687134,2.3452529267950104,1696616967343859669,
-0.3216809630393982,0.42759400606155396,2.04318481133063,1696616967352891957,
-0.5718366503715515,0.17642074823379517,1.6683245053239666,1696616967363942912,
-0.253967821598053,-0.22670084238052368,1.8487864168227606,1696616967373979133,
0.2125229835510254,0.373157799243927,1.8505946758484855,1696616967384110288,
0.05983680486679077,0.34795600175857544,1.9233381829647964,1696616967393947687,
-0.035736918449401855,-0.007583558559417725,1.8968319284167485,1696616967403978750,
-0.3420502543449402,-0.15400946140289307,1.646517929890534,1696616967415642749,
0.12145322561264038,0.42720991373062134,2.334202320755554,1696616967423941887,
-0.05560469627380371,0.15200334787368774,1.943471536341121,1696616967433974303,
-0.055698513984680176,-0.3512706756591797,1.9350250228165373,1696616967444088525,
-0.19993305206298828,0.12785154581069946,1.9382912585473915,1696616967454263572,
-0.1848105788230896,0.3355547785758972,2.0193170711396577,1696616967464045983,
-0.24727016687393188,0.04733496904373169,1.9745153603515282,1696616967474036249,
-0.5011849403381348,-0.3620113134384155,1.9718372775982012,1696616967484046522,
-0.1391637921333313,0.2581441402435303,1.6786941411969856,1696616967495776039,
-0.25147926807403564,-0.032033681869506836,2.357162620493911,1696616967504068133,
-0.1552829146385193,-0.01728898286819458,1.8815509215754354,1696616967514298913,
-0.29337501525878906,0.04864835739135742,1.5453593480872756,1696616967526592927,
0.05974656343460083,0.22685527801513672,2.477226797414486,1696616967534201208,
-0.5828071236610413,0.05120784044265747,1.8982393219275764,1696616967544173224,
-1.0249066352844238,-0.1925032138824463,1.9219294630917831,1696616967554180600,
0.0908779501914978,0.733022153377533,1.9555404019961065,1696616967564172668,
-0.5159243941307068,0.05894047021865845,1.6591563340676714,1696616967576078801,
-0.01884603500366211,-0.46478044986724854,2.4218692249852807,1696616967584229288,
0.12016487121582031,0.06853979825973511,1.953327485987441,1696616967594273756,
-0.16596198081970215,0.4767923951148987,1.5657808775848947,1696616967606709924,
0.1401296854019165,-0.027142345905303955,2.552357545790964,1696616967614264247,
-0.25087469816207886,-0.46395087242126465,1.9096518277087018,1696616967624270659,
-0.063934326171875,0.44989657402038574,1.9004314486954634,1696616967634315041,
-0.5766434669494629,0.3011561632156372,1.9171936701337076,1696616967644316163,
-0.228493332862854,-0.13320279121398926,1.695801139667114,1696616967655653085,
-0.26500773429870605,-0.07560491561889648,2.2400471778814275,1696616967664328893,
-0.20087867975234985,0.28183895349502563,1.9446598259196157,1696616967674413039,
0.17498135566711426,-0.16855382919311523,1.572426181441068,1696616967686831892,
-0.10843402147293091,-0.26031386852264404,2.544853960709189,1696616967694426608,
-0.12418419122695923,0.4553900957107544,1.9067993429547667,1696616967704447573,
-0.6740570068359375,-0.003256499767303467,1.9061090929941509,1696616967714421377,
-0.35854417085647583,-0.07309716939926147,1.8576511549751225,1696616967724651391,
-0.38214778900146484,0.45587635040283203,2.0582102196062997,1696616967733902657,
0.11934185028076172,0.6588525772094727,1.7992945332914778,1696616967744501637,
0.14985299110412598,-0.02137202024459839,1.8752867607640735,1696616967754706423,
-0.2857653498649597,-0.3646550178527832,1.4882484062982138,1696616967767590368,
0.05129355192184448,0.36537814140319824,2.7733014957047257,1696616967774524422,
-0.21962487697601318,0.08048903942108154,1.9160681967416255,1696616967784583701,
-0.42759495973587036,-0.25927746295928955,1.927516477918834,1696616967794580448,
-0.49813079833984375,-0.1981823444366455,1.9287258872137223,1696616967804589517,
-0.15983736515045166,0.4715840816497803,1.741930462602605,1696616967815666880,
-0.2784821391105652,0.3309556841850281,2.159091258824674,1696616967824608913,
-0.4737898111343384,0.029666781425476074,1.9287839729663856,1696616967834675740,
-0.3706861734390259,0.1911824345588684,1.5459408101409104,1696616967847343659,
-0.5874999761581421,0.11727875471115112,2.6933750043948743,1696616967854642766,
-0.14531707763671875,0.16914355754852295,1.9562246799006515,1696616967864669711,
-0.4403344392776489,0.01876235008239746,1.9273966077474791,1696616967874778339,
-0.0027446746826171875,0.052815377712249756,1.9353925061479462,1696616967884729527,
0.2321283221244812,0.11129182577133179,1.647258719330865,1696616967896290580,
0.05488187074661255,-0.09382849931716919,2.2459731617486964,1696616967904723086,
0.4535197615623474,0.17488569021224976,1.8483134857996273,1696616967914975413,
-0.3248862624168396,0.04480564594268799,1.4981770061620248,1696616967927615513,
-0.42410534620285034,-0.025587260723114014,2.6560404139768847,1696616967934752076,
-0.36744147539138794,-0.01313096284866333,1.8946013136909592,1696616967944795946,
0.045869410037994385,0.2619452476501465,1.8900069558552492,1696616967954860237,
0.023105502128601074,0.03651916980743408,1.8708370581758305,1696616967964997805,
-0.022423863410949707,-0.22176092863082886,1.7724536933617563,1696616967975638337,
0.23741281032562256,0.47303831577301025,2.0462443847004628,1696616967984818852,
-0.33389657735824585,0.5792564749717712,1.8541982579356917,1696616967994853494,
-0.42246925830841064,0.2530003786087036,1.3995383440712297,1696616968008137466,
-0.7685928344726562,-0.017026066780090332,2.8045535240889037,1696616968014861397,
-0.48983776569366455,0.4374843239784241,2.1119034718149536,1696616968023935535,
-0.4936985373497009,0.16196000576019287,1.9402146898328396,1696616968033926379,
-0.03341066837310791,-0.47936320304870605,1.7689494857605645,1696616968044944763,
-0.10183429718017578,-0.0007134675979614258,1.8227449046873745,1696616968055662843,
-0.1269017457962036,0.05902129411697388,2.344713147056729,1696616968063922339,
0.27731531858444214,0.18261325359344482,1.7271368980527517,1696616968074995152,
-0.22873961925506592,-0.06209057569503784,1.4442303705117847,1696616968088123986,
0.03017604351043701,0.40868157148361206,2.7449004759702382,1696616968094990422,
-0.38590574264526367,0.2396513819694519,1.8710304388801562,1696616968105022591,
-0.6016057133674622,0.28498131036758423,1.8827705944537851,1696616968115017532,
-0.452351450920105,0.29635345935821533,1.8978656656296882,1696616968125033889,
-0.05085015296936035,0.11446046829223633,1.749736597011389,1696616968135957929,
-0.09357404708862305,-0.2557787299156189,2.099565255584461,1696616968145098558,
-0.19493991136550903,-0.33226484060287476,1.926347711179509,1696616968155077607,
0.20259082317352295,0.4982641935348511,1.5227416276795438,1696616968167671484,
-0.47398436069488525,0.17685723304748535,2.588817967179403,1696616968175079736,
-0.16984295845031738,-0.279579222202301,1.909075682364569,1696616968185192744,
0.17898213863372803,0.19390296936035156,1.9396132125438201,1696616968195241504,
-0.29322344064712524,0.7297698259353638,1.971929893767158,1696616968205167874,
-0.0628315806388855,0.23570847511291504,1.784150312600972,1696616968216105500,
-0.2535156011581421,0.0008387565612792969,2.1188481749424866,1696616968225265949,
-0.13382399082183838,0.46452128887176514,1.9260904965900223,1696616968235287979,
-0.1589704155921936,0.1955741047859192,1.5436612767946505,1696616968247657117,
-0.08438414335250854,0.07076007127761841,2.3978562022676675,1696616968255540210,
-0.2835702896118164,0.20771759748458862,2.111612440268579,1696616968264484438,
0.11245036125183105,-0.10368335247039795,1.7402694489743986,1696616968275422467,
-0.03692495822906494,-0.10971492528915405,1.9060795176533214,1696616968285469447,
-0.18855923414230347,0.5568232536315918,1.8950433342470834,1696616968295671680,
-0.553207278251648,0.31264960765838623,2.028352446055557,1696616968305310225,
-0.6100907921791077,0.13334912061691284,1.9386745127476024,1696616968315456618,
-0.4814900755882263,0.48960185050964355,1.6112853538200935,1696616968327681289,
-0.20641767978668213,0.27160215377807617,2.564554541971597,1696616968335350513,
-0.06813877820968628,-0.19054561853408813,1.9417714043352468,1696616968345428411,
0.17207270860671997,-0.1317610740661621,1.9434621981040194,1696616968355429005,
0.4084051251411438,0.3032715320587158,1.8948386660380059,1696616968365600517,
-0.26579076051712036,-0.048572421073913574,1.8979795383579354,1696616968375660767,
-0.5987895727157593,-0.22783732414245605,2.1527465221401805,1696616968384457226,
-0.4622064232826233,0.2791297435760498,1.716466640096562,1696616968395507827,
-0.34575343132019043,0.49823570251464844,1.628225308767747,1696616968407244613,
-0.40405672788619995,-0.17823004722595215,2.657628700173084,1696616968414475612,
0.13653451204299927,-0.018705010414123535,1.7474468299653338,1696616968425520887,
0.16211742162704468,0.5440940260887146,1.9273732250690725,1696616968435558204,
-0.18642497062683105,0.22946542501449585,1.8667248950051218,1696616968445855895,
-0.08929556608200073,0.03798645734786987,1.8712135965460588,1696616968455999477,
-0.33300358057022095,0.09342783689498901,1.9683177898704993,1696616968465589066,
-0.19897925853729248,0.2997867465019226,1.8436628675130875,1696616968475826986,
-0.05503189563751221,0.03304779529571533,1.5918030342927265,1696616968487701710,
-0.18101173639297485,0.05245488882064819,2.3831778779245276,1696616968495670453,
-0.16635894775390625,0.26173287630081177,1.9102756267869456,1696616968505680027,
-0.3891315460205078,0.048301875591278076,1.9145232787958775,1696616968515713720,
-0.2481013536453247,-0.006225883960723877,1.927083182711573,1696616968525721812,
-0.32486170530319214,0.13685065507888794,1.8576714961229026,1696616968536146836,
-0.13543462753295898,0.3251013159751892,2.0105503163519263,1696616968545777924,
-0.11969441175460815,0.10660487413406372,1.923813088103805,1696616968555783196,
-0.03423595428466797,0.04387480020523071,1.5409099189872963,1696616968568198992,
0.3761705756187439,0.42238593101501465,2.533352183669011,1696616968575731370,
0.10283780097961426,0.33944380283355713,1.8876103226078693,1696616968585802193,
-0.08935868740081787,0.25726866722106934,1.8835365633268406,1696616968595872189,
-0.6132706999778748,0.04224526882171631,1.916058822698095,1696616968605839846,
-0.5392477512359619,0.07972705364227295,1.897008336370073,1696616968615995741,
-0.4618566632270813,0.046380460262298584,1.9745966341603676,1696616968625818747,
-0.03730124235153198,-0.10458886623382568,1.9232674927898161,1696616968635867240,
0.09898823499679565,-0.01957237720489502,1.6212617119297983,1696616968647703233,
0.15857207775115967,-0.23986446857452393,2.3308338016114662,1696616968655833717,
0.1982782483100891,0.13892769813537598,1.851124115046683,1696616968666012353,
-0.2792573571205139,0.45700883865356445,2.1277786620556025,1696616968674902897,
-0.3363645076751709,0.6451056599617004,1.6900652776430884,1696616968686156820,
-0.4270790219306946,0.1587316393852234,1.955750228617998,1696616968695943596,
-0.08748477697372437,0.13486188650131226,2.1497709667354505,1696616968704917365,
-0.2754579782485962,0.19536250829696655,1.9437261100584253,1696616968714913871,
-0.028519809246063232,-0.1885913610458374,1.841533315402361,1696616968735989048,
-0.08204877376556396,-0.14224940538406372,1.9120790903236922,1696616968746008549,
0.026696979999542236,0.11317157745361328,1.8839285137540276,1696616968756066468,
-0.3982037305831909,-0.06259703636169434,1.8931583756053432,1696616968766031451,
-0.3801578879356384,0.15139055252075195,1.8814030610905133,1696616968776078740,
-0.31971126794815063,0.5790072679519653,1.9174347097730196,1696616968786011148,
-0.050857722759246826,0.34049731492996216,1.9128959934623924,1696616968796057179,
0.26799291372299194,-0.010838687419891357,1.6636688145686984,1696616968807710833,
-0.13499122858047485,0.11055201292037964,2.3352635468235032,1696616968816080890,
-0.019565224647521973,0.34218132495880127,1.8890926976966302,1696616968826408366,
-0.11199188232421875,-0.16625922918319702,1.9894252049710244,1696616968836142644,
-0.004773557186126709,-0.20294910669326782,1.9163282323383493,1696616968846168984,
-0.26106321811676025,0.1949806809425354,1.9113145131132614,1696616968856166586,
-0.22817057371139526,0.05091625452041626,1.8980132034692818,1696616968866203778,
-0.0876542329788208,-0.05676645040512085,1.9033490580004613,1696616968876228743,
-0.202165424823761,0.30839788913726807,1.661944435476514,1696616968887762262,
-0.07698726654052734,0.45128095149993896,2.2710529297533957,1696616968896235599,
-0.5269305109977722,-0.21042907238006592,1.9079330044976759,1696616968906349143,
-0.05542123317718506,0.19664263725280762,1.950112475940264,1696616968916272083,
0.09719794988632202,0.6793715953826904,1.9434463814800567,1696616968926277908,
0.1787489652633667,0.10882431268692017,1.9187945619634592,1696616968936427755,
0.25957179069519043,-0.38759326934814453,1.9710972614207074,1696616968946309011,
0.02745586633682251,0.01249772310256958,1.9540764438101772,1696616968956284564,
0.27929800748825073,0.5185128450393677,1.7012285310121331,1696616968967719797,
-0.5514605045318604,-0.06876277923583984,2.256204451796442,1696616968976310120,
-0.344033420085907,0.008558869361877441,1.9167011733390444,1696616968986405462,
-0.2397475242614746,0.24571162462234497,1.9288338304203685,1696616968996422719,
-0.3918595314025879,0.08175694942474365,1.9268484607821441,1696616969006440680,
-0.14723753929138184,-0.007357299327850342,1.9304191159015736,1696616969016408615,
0.09555268287658691,0.25294744968414307,1.911377216844692,1696616969026426033,
0.03924882411956787,0.0670931339263916,1.8760090237495117,1696616969036615344,
-0.1731255054473877,-0.4431827664375305,1.6202539098225721,1696616969048419877,
0.2083023190498352,0.2909472584724426,2.3956316026587783,1696616969056451489,
-0.38656580448150635,0.6635566353797913,1.8938622855063274,1696616969066687848,
-0.14427441358566284,0.08618545532226562,1.583211312499111,1696616969078990116,
0.13021844625473022,-0.11547452211380005,2.882099663575971,1696616969085802792,
-0.2729828953742981,0.4546700119972229,1.8368129025526148,1696616969096574910,
-0.21253758668899536,0.34432780742645264,1.9850434476681416,1696616969106566314,
-0.6985151171684265,-0.3239327073097229,1.9766859562029115,1696616969116563359,
-0.04039400815963745,0.2638704776763916,1.6994496913064638,1696616969128106248,
-0.260992169380188,0.19836443662643433,2.2971026392299447,1696616969136557718,
-0.05827474594116211,-0.0935593843460083,1.9020623740890352,1696616969146642889,
0.09692609310150146,-0.14100301265716553,1.5259034617150788,1696616969159131106,
0.1846676468849182,0.09784501791000366,2.517267481019392,1696616969166689881,
0.4157569408416748,0.09501093626022339,1.9074176932434665,1696616969176697504,
-0.48844271898269653,-0.08971458673477173,1.9035326624856135,1696616969186778585,
-0.5739449858665466,0.33048129081726074,1.9205353051884708,1696616969196817279,
-0.18825119733810425,0.2680475115776062,1.7649017168460077,1696616969207731093,
0.06221044063568115,-0.19630926847457886,2.129803403841773,1696616969216746010,
-0.0014965534210205078,0.341974139213562,1.8204679967730975,1696616969227245758,
-0.2250804305076599,-0.019426703453063965,1.6059019338108602,1696616969239051076,
