x, y, theta, stamp, 
-0.9616942405700684, 0.004978133365511894, 0.005418315187452124, 1697835493605941646, 
-0.9616942405700684, 0.004978133365511894, 0.005418315187452124, 1697835493707003514, 
-0.9616959691047668, 0.004980100784450769, 0.005398763872012558, 1697835493745903852, 
-0.9616959691047668, 0.004980100784450769, 0.005398765267725463, 1697835493797069355, 
-0.9616919159889221, 0.004975422751158476, 0.005445261260877773, 1697835493846309540, 
-0.9594151377677917, 0.005017807241529226, 0.010251868623707378, 1697835493905711093, 
-0.9560337066650391, 0.005187865346670151, 0.014361903091455791, 1697835493946956656, 
-0.9478525519371033, 0.005169062875211239, 0.02158722613634911, 1697835494005895422, 
-0.9393934607505798, 0.005752088502049446, 0.030450790755535202, 1697835494055980614, 
-0.9291499257087708, 0.006042327266186476, 0.0401469013332158, 1697835494105887376, 
-0.9196611642837524, 0.0066356719471514225, 0.04906627459060263, 1697835494146896192, 
-0.8737516403198242, 0.009849775582551956, 0.09166152862694861, 1697835494295789279, 
-0.8400538563728333, 0.013245332054793835, 0.12695179551393268, 1697835494406401122, 
-0.809641420841217, 0.01748286932706833, 0.15903685629768255, 1697835494505880045, 
-0.7830068469047546, 0.022060517221689224, 0.18596961924871028, 1697835494596105532, 
-0.7525458931922913, 0.028124572709202766, 0.21148391335909872, 1697835494695718754, 
-0.7197774648666382, 0.035539619624614716, 0.2403410385048295, 1697835494805874214, 
-0.6904023885726929, 0.04313313215970993, 0.27020686269270683, 1697835494905879250, 
-0.6643342971801758, 0.0506671704351902, 0.2965432330342246, 1697835494996097036, 
-0.6349721550941467, 0.06000890955328941, 0.3284540222683829, 1697835495096016891, 
-0.6026097536087036, 0.07139341533184052, 0.357937162059851, 1697835495206048911, 
-0.5744646787643433, 0.08229198306798935, 0.3837004230217338, 1697835495306055536, 
-0.5491460561752319, 0.09286364912986755, 0.4090542863671696, 1697835495396088256, 
-0.5211395025253296, 0.10538676381111145, 0.4346474007006373, 1697835495495626395, 
-0.49046459794044495, 0.12004083395004272, 0.45797367430437613, 1697835495606124946, 
-0.46353819966316223, 0.1336081624031067, 0.4837248088838147, 1697835495705920136, 
-0.4391751289367676, 0.1467343419790268, 0.5080186966889092, 1697835495796126940, 
-0.4126160442829132, 0.1618787795305252, 0.5282882425690214, 1697835495896382103, 
-0.38337695598602295, 0.17939971387386322, 0.5503455311408644, 1697835496005902964, 
-0.35771557688713074, 0.19550821185112, 0.5697030863744071, 1697835496105889178, 
-0.33486059308052063, 0.21041224896907806, 0.5852465054261583, 1697835496197230793, 
-0.30947643518447876, 0.227757528424263, 0.6012727090647361, 1697835496295674643, 
-0.2824462354183197, 0.24669788777828217, 0.6174672464353518, 1697835496405923292, 
-0.2594833970069885, 0.26344314217567444, 0.6348571968391368, 1697835496505903377, 
-0.23959603905677795, 0.2780967354774475, 0.6461599664540038, 1697835496597127882, 
-0.21747368574142456, 0.29498934745788574, 0.6596561059070601, 1697835496696448029, 
-0.19415506720542908, 0.3131832778453827, 0.6719988272348137, 1697835496805911657, 
-0.17436975240707397, 0.329380065202713, 0.6821362141065144, 1697835496905903106, 
-0.1570724993944168, 0.3435518145561218, 0.6884932506874923, 1697835496996023509, 
-0.1378067284822464, 0.35949620604515076, 0.696417465558684, 1697835497096557787, 
-0.11725758761167526, 0.3771778345108032, 0.7058282653738015, 1697835497205980374, 
-0.09909287095069885, 0.3928682506084442, 0.7106886514756106, 1697835497305904629, 
-0.08294263482093811, 0.4065074324607849, 0.7121550888224489, 1697835497397029550, 
-0.06487029045820236, 0.4218844175338745, 0.7140859305870768, 1697835497496385823, 
-0.04584396630525589, 0.43832021951675415, 0.7175484578519967, 1697835497605948905, 
-0.028928110376000404, 0.4528563916683197, 0.7237380564045225, 1697835497705886610, 
-0.014275962486863136, 0.46592622995376587, 0.7230340415109492, 1697835497797041987, 
0.002680483739823103, 0.4804915487766266, 0.7203882891363116, 1697835497895674530, 
0.020471330732107162, 0.49582532048225403, 0.7149640578754897, 1697835498007985607, 
0.03566906601190567, 0.5091943740844727, 0.7145410496438797, 1697835498104892772, 
0.050067029893398285, 0.521549642086029, 0.7156697349612783, 1697835498198042966, 
0.06486368924379349, 0.5342015624046326, 0.7127425154038103, 1697835498295122469, 
0.08216790109872818, 0.5488715171813965, 0.7045202909175919, 1697835498406934632, 
0.09636937081813812, 0.5608273148536682, 0.6978448299784279, 1697835498503906922, 
0.10989052802324295, 0.5719081163406372, 0.6922493809403194, 1697835498596050500, 
0.12375498563051224, 0.5834665894508362, 0.6879205235138313, 1697835498694573174, 
0.14012984931468964, 0.596596360206604, 0.6845978706688449, 1697835498806085754, 
0.15353617072105408, 0.6072789430618286, 0.6767529147944926, 1697835498903916957, 
0.16639147698879242, 0.6174876093864441, 0.6647004546190028, 1697835498996052215, 
0.17982347309589386, 0.6278004050254822, 0.653968429035771, 1697835499094529124, 
0.19515754282474518, 0.6394062042236328, 0.6433927674683904, 1697835499206030821, 
0.20776870846748352, 0.6486474871635437, 0.6384010707753436, 1697835499302938379, 
0.2202758640050888, 0.6578611135482788, 0.6313290682609867, 1697835499396054965, 
0.2330956906080246, 0.6671033501625061, 0.6239376252709427, 1697835499492904392, 
0.2477099448442459, 0.677539587020874, 0.6105004451442556, 1697835499605941124, 
0.2599177956581116, 0.6860620975494385, 0.5999147594173317, 1697835499702913138, 
0.27129462361335754, 0.693641185760498, 0.5910134630425842, 1697835499795909483, 
0.28404927253723145, 0.7020138502120972, 0.5812523236104086, 1697835499897224592, 
0.29784101247787476, 0.7108533382415771, 0.5728430771682274, 1697835500006492801, 
0.30919691920280457, 0.7180346250534058, 0.5641115260759955, 1697835500103418146, 
0.32025662064552307, 0.7248266935348511, 0.5585834103016808, 1697835500196428921, 
0.3333708941936493, 0.7329500913619995, 0.5486234425609764, 1697835500305769470, 
0.3447202444076538, 0.7398665547370911, 0.5347162613233641, 1697835500405628921, 
0.35579976439476013, 0.7463375329971313, 0.5246877125745318, 1697835500502159552, 
0.36647775769233704, 0.7523751258850098, 0.5144079195105163, 1697835500595707697, 
0.37746182084083557, 0.758624255657196, 0.5042103655301419, 1697835500696531434, 
0.3896482586860657, 0.7652551531791687, 0.49412407864610425, 1697835500806329244, 
0.399799644947052, 0.7707176208496094, 0.48517394759888793, 1697835500902268802, 
0.4097162187099457, 0.7758317589759827, 0.47720255783257726, 1697835500996082417, 
0.4203426241874695, 0.7812685370445251, 0.47013937255384086, 1697835501096354534, 
0.4318132996559143, 0.7870765328407288, 0.4600776304204775, 1697835501206229872, 
0.4419490098953247, 0.7920365929603577, 0.4495447061445183, 1697835501306976203, 
0.45083463191986084, 0.796310305595398, 0.44051775276033395, 1697835501396230511, 
0.4612933397293091, 0.8011401891708374, 0.4329713577754648, 1697835501496517153, 
0.47202324867248535, 0.8060656785964966, 0.4268218417933566, 1697835501605936065, 
0.4816993474960327, 0.8103739023208618, 0.41788935747841693, 1697835501705939599, 
0.49006131291389465, 0.8139114379882812, 0.4115004491181545, 1697835501796133103, 
0.49952590465545654, 0.8179799318313599, 0.4045213475862916, 1697835501896612421, 
0.5098328590393066, 0.8223665356636047, 0.3981233865477278, 1697835502006033782, 
0.518532395362854, 0.825971782207489, 0.386899789114761, 1697835502106059524, 
0.5263105630874634, 0.8290547132492065, 0.37948947672136724, 1697835502196152098, 
0.535998523235321, 0.8328826427459717, 0.3720040559470959, 1697835502307112550, 
0.5449216961860657, 0.8362123966217041, 0.3637704476521384, 1697835502405961555, 
0.5532591938972473, 0.8392789363861084, 0.3570829457518239, 1697835502506986549, 
0.5603893399238586, 0.8421799540519714, 0.351678702278324, 1697835502595974739, 
0.5686310529708862, 0.8452888131141663, 0.3445788117783563, 1697835502696163786, 
0.5774961113929749, 0.8482633829116821, 0.3403138683288156, 1697835502802028936, 
0.5852611064910889, 0.8509180545806885, 0.33436969578433284, 1697835502900979766, 
0.5927979946136475, 0.8534927368164062, 0.33093861363519544, 1697835502999501871, 
0.5996432900428772, 0.8557302951812744, 0.32828994643658627, 1697835503091079453, 
0.6079033613204956, 0.8586136102676392, 0.31865176614526675, 1697835503201977077, 
0.6149265170097351, 0.861173689365387, 0.31037967989053344, 1697835503301204542, 
0.6218679547309875, 0.8631201386451721, 0.3063475767055918, 1697835503398968959, 
0.6284283995628357, 0.8650668859481812, 0.3030869404308732, 1697835503490699406, 
0.635932207107544, 0.8675177693367004, 0.29686457167798863, 1697835503601978128, 
0.6429979801177979, 0.8696688413619995, 0.2909400176293933, 1697835503705969097, 
0.6490923166275024, 0.8713012337684631, 0.28775865952243107, 1697835503795954181, 
0.6556013226509094, 0.8732999563217163, 0.2841258759922871, 1697835503896061790, 
0.6626725196838379, 0.8755862712860107, 0.28186828924982044, 1697835504006010801, 
0.6692720055580139, 0.8772172331809998, 0.2761385116662674, 1697835504105986917, 
0.6745480895042419, 0.8789553046226501, 0.274700027054277, 1697835504195943370, 
0.6809681057929993, 0.8805840015411377, 0.2728891276724706, 1697835504295704520, 
0.6878471374511719, 0.8824220299720764, 0.2714972345060662, 1697835504405993343, 
0.6936613917350769, 0.8842797875404358, 0.2683792464309114, 1697835504507012989, 
0.6990563869476318, 0.8854647874832153, 0.2634599842304823, 1697835504595958844, 
0.7046405076980591, 0.887313187122345, 0.2561698007240915, 1697835504695832416, 
