e, e_dot, e_int, stamp, 
0.5226184493933856, 3.822277352083601e-08, 0.16253370501306394, 1697835425703604425, 
0.5203589028158835, -0.018962784503934214, 0.12521056435439668, 1697835425743323352, 
0.522335177272449, -0.013474681931439218, 0.08335413557482073, 1697835425863356808, 
0.45666699469476435, -0.5474416057096001, 0.07977674360418215, 1697835425902944830, 
0.45456288542865003, -0.5703620006883533, 0.038143344292860905, 1697835425943178810, 
0.45159913485322134, -0.03389259226162639, 0.04554214281487991, 1697835426003196899, 
0.449707862165739, -0.029299901677249524, 0.049316667907437176, 1697835426052296953, 
0.4495721271656706, -0.013728285583211973, 0.045034420369024025, 1697835426103208261, 
0.4484668864658058, -0.010082991064652042, 0.04087318060016053, 1697835426143278089, 
0.44968192635798465, -0.0010986201161775865, 0.04047575348173972, 1697835426193306483, 
0.38708849507455184, -0.181838629115059, 0.06849433092622459, 1697835426303157507, 
0.3841618156488845, -0.20997924140623878, 0.06451391574435573, 1697835426351826130, 
0.37954200850727554, -0.03538913128419861, 0.057166824461669596, 1697835426452185677, 
0.3799501603359979, -0.01383407572277745, 0.07260396400056697, 1697835426542278745, 
0.3137467009665966, -0.1808421893251936, 0.07552402282615953, 1697835426663296246, 
0.30141574513895597, -0.2274935091621766, 0.07034523624985169, 1697835426754350934, 
0.29141000726510047, -0.07923021127532974, 0.05708204412110728, 1697835426852190285, 
0.2876183381377315, -0.04811858536876303, 0.05515302289621312, 1697835426942277766, 
0.22021861404290977, -0.23886743794523527, 0.05062188682056619, 1697835427042201218, 
0.2043496929986851, -0.2724610193194816, 0.05008958211002135, 1697835427153274065, 
0.19054977594699707, -0.09412756857633815, 0.043055725986636775, 1697835427252188831, 
0.18426678982728129, -0.06949692311608202, 0.03668094807338194, 1697835427343276232, 
0.12469098767784792, -0.18854825503911135, 0.03513844976502555, 1697835427463227380, 
0.11220022577121846, -0.21176688476663497, 0.02948812796256932, 1697835427553326577, 
0.09648144046705776, -0.09920838418195044, 0.020998547510995676, 1697835427652192017, 
0.0569773621099533, -0.19915436406236828, 0.016733015451778622, 1697835427742287015, 
0.04353108029119468, -0.19092315206850977, 0.01249031877859104, 1697835427842409686, 
0.031547937438257234, -0.080808398052578, 0.009285643478730243, 1697835427953234267, 
0.018960357765905322, -0.07844474425722713, 0.006575797621660018, 1697835428052187694, 
-0.009890522381044264, -0.1482955965027954, 0.002569357724352083, 1697835428143005213, 
