x, y, theta, stamp, 
-0.013939515687525272, -0.0021979089360684156, 0.1609163409343726, 1697826503130588024, 
-0.013939515687525272, -0.0021979089360684156, 0.1609163409343726, 1697826503160888103, 
-0.013939515687525272, -0.0021979089360684156, 0.1609163409343726, 1697826503230807031, 
-0.013695827685296535, -0.002348135458305478, 0.163079735361422, 1697826503271779309, 
-0.011698325164616108, -0.0019960501231253147, 0.180646543047922, 1697826503319991739, 
-0.008096606470644474, -0.0011577352415770292, 0.20736063459724324, 1697826503370780805, 
-0.0031818998977541924, 5.3649942856281996e-05, 0.24137440448621086, 1697826503420162516, 
0.0028677750378847122, 0.0015365076251327991, 0.28465815025529534, 1697826503470109145, 
0.011593741364777088, 0.00426079798489809, 0.3454157365062848, 1697826503530832959, 
0.020546142011880875, 0.007075444795191288, 0.4047505512376838, 1697826503580790918, 
0.03013695776462555, 0.011335404589772224, 0.4723186657759818, 1697826503630782514, 
0.03856854513287544, 0.01533887442201376, 0.5342162226306506, 1697826503670983097, 
0.04910772666335106, 0.02162531204521656, 0.6109946393473794, 1697826503720038760, 
0.06909357756376266, 0.03724776580929756, 0.7613216476929926, 1697826503820911233, 
0.08494174480438232, 0.05353697016835213, 0.9028790204182546, 1697826503912755159, 
0.0945580005645752, 0.06783508509397507, 1.0089099954538343, 1697826503980748863, 
0.10999917984008789, 0.0989738181233406, 1.22578042880551, 1697826504120759779, 
0.11378002911806107, 0.11072836071252823, 1.3051217264161425, 1697826504170811971, 
0.11966560781002045, 0.1453910917043686, 1.5269485788399009, 1697826504310019611, 
0.11929044127464294, 0.17422699928283691, 1.7073807511383485, 1697826504426224245, 
0.11446040868759155, 0.19834886491298676, 1.8601296142826815, 1697826504525328619, 
0.10597476363182068, 0.22026877105236053, 2.009214365136376, 1697826504620815182, 
0.09282870590686798, 0.24364182353019714, 2.1690511821282716, 1697826504725291141, 
0.07693291455507278, 0.26406770944595337, 2.302541047862784, 1697826504826338300, 
0.05759936571121216, 0.2835685908794403, 2.429026737669648, 1697826504925506677, 
0.04897033050656319, 0.290865421295166, 2.475967864516979, 1697826504964943334, 
0.02399447187781334, 0.3086644411087036, 2.5972721906757115, 1697826505072477908, 
-0.01961781084537506, 0.3296727240085602, 2.7658431566957513, 1697826505232047158, 
-0.030880382284522057, 0.33364036679267883, 2.802214102936851, 1697826505270183020, 
-0.0753616988658905, 0.34601715207099915, 2.9363336621294662, 1697826505420200996, 
-0.10838771611452103, 0.3512192368507385, 3.032148844152224, 1697826505530831741, 
-0.1373906433582306, 0.3534434735774994, 3.109299422237886, 1697826505626816719, 
-0.166561558842659, 0.353322297334671, -3.098222017364714, 1697826505720765049, 
