acc_x, acc_y, angular_z, stamp, 
-0.032526612281799316,-0.021102964878082275,1.728541012646078e-10,1696622996100518507,
-0.0125008225440979,0.0041335225105285645,5.427913711689753e-06,1696622996111499808,
0.02530837059020996,0.0006125569343566895,1.0724806966454501e-10,1696622996120544634,
-0.008901119232177734,0.015006482601165771,5.937393712339913e-06,1696622996130583535,
-0.003279387950897217,0.011452019214630127,4.587262895000691e-06,1696622996143577071,
0.03810298442840576,-0.010060310363769531,8.554338919291638e-06,1696622996150544841,
0.016467392444610596,0.009707391262054443,-5.333136697729936e-11,1696622996160610281,
-0.001371622085571289,0.0025492310523986816,-5.811278585820743e-12,1696622996170581571,
-0.010462164878845215,-0.00821530818939209,5.938416389350295e-06,1696622996180618593,
-0.037043094635009766,-0.027878105640411377,5.470980196404044e-06,1696622996191513139,
-0.02820223569869995,-0.017041921615600586,-8.700526550529344e-11,1696622996200643281,
0.007869422435760498,-0.006171286106109619,-1.724227698852632e-10,1696622996210907493,
-0.018846631050109863,-0.015036225318908691,4.663688568462291e-06,1696622996223687686,
-0.02785855531692505,-0.0023819804191589355,-3.7427612732444797e-10,1696622996230669909,
-0.002698957920074463,0.004874765872955322,-3.3396099663523757e-10,1696622996240760054,
0.0013020634651184082,0.012148857116699219,5.988783939792732e-06,1696622996250712127,
0.00837010145187378,0.012164473533630371,-4.378591092639628e-10,1696622996260775062,
0.028580904006958008,0.022983253002166748,-3.715822960188828e-10,1696622996271936155,
0.035723328590393066,-0.005748391151428223,6.730837699172954e-06,1696622996280790974,
-0.004211008548736572,0.01754051446914673,-4.1619437515335984e-10,1696622996290790302,
-0.0037707090377807617,0.003195524215698242,-2.953245144928067e-10,1696622996303665716,
0.026434719562530518,0.0031415224075317383,8.032773499662023e-06,1696622996311085419,
-0.05230468511581421,-0.020174920558929443,-3.6753059843564405e-10,1696622996320914777,
-0.03450202941894531,-0.02913081645965576,-4.3962012273365056e-10,1696622996330882074,
-0.008856475353240967,-0.02003312110900879,5.519336807432295e-06,1696622996341680484,
0.007447540760040283,-0.016340196132659912,-5.156790181131177e-10,1696622996351785159,
-0.007344186305999756,-0.009106576442718506,-5.260466475883686e-10,1696622996361751429,
0.016609549522399902,0.007197558879852295,6.0567808706752e-06,1696622996371591515,
0.017930805683135986,0.010799586772918701,-4.6265905123991385e-10,1696622996383378138,
0.0002849102020263672,-0.008857786655426025,7.309840823418323e-06,1696622996391531409,
0.007225334644317627,-0.0034260153770446777,5.759920615901234e-06,1696622996401878610,
0.01805126667022705,0.00023704767227172852,-5.540284054732212e-10,1696622996411589909,
-0.0069789886474609375,-0.017626047134399414,5.948232766904678e-06,1696622996421609554,
0.010780692100524902,-0.01395261287689209,-5.098868753104998e-10,1696622996431648987,
-0.01943063735961914,-0.020981431007385254,-5.123525049584515e-10,1696622996441615281,
-0.0017780661582946777,-0.0011411309242248535,5.9789493432142074e-06,1696622996451583444,
-0.001592397689819336,-0.0028079748153686523,-4.1413602766860646e-10,1696622996464217894,
0.007475793361663818,0.004481911659240723,-7.496260032012563e-10,1696622996471650685,
-0.005065560340881348,-0.0008132457733154297,5.931305608783629e-06,1696622996481698887,
-0.0034267306327819824,-0.0025389790534973145,-5.385565933115653e-10,1696622996491630162,
-0.006899356842041016,0.0190771222114563,5.920651481337684e-06,1696622996501696496,
-0.005255997180938721,0.017285943031311035,5.963961471918056e-06,1696622996511689699,
0.02887481451034546,-0.006030380725860596,-5.271932566468418e-10,1696622996521692422,
-0.01582503318786621,0.0029940009117126465,5.978408336297434e-06,1696622996531661534,
-0.014117538928985596,-0.007760822772979736,-4.155817319527291e-10,1696622996543660067,
-0.010632514953613281,-0.023874342441558838,7.415864405278325e-06,1696622996551696802,
0.009342551231384277,-0.012997210025787354,5.963396684800384e-06,1696622996561691014,
-0.01948082447052002,-0.01112377643585205,-5.373213450462231e-10,1696622996571698878,
0.009472846984863281,-0.011004328727722168,5.948697084126904e-06,1696622996581717726,
0.004025280475616455,-0.009109973907470703,6.226060491690849e-06,1696622996591290218,
-0.010218143463134766,0.0017718076705932617,-5.654785176977223e-10,1696622996601719172,
-0.0012636780738830566,0.023372948169708252,5.97675998981329e-06,1696622996611690949,
-0.006638586521148682,-0.017863333225250244,-5.262660872963542e-10,1696622996623658967,
0.007728278636932373,0.01092594861984253,-7.875285407805577e-10,1696622996631697539,
0.018601715564727783,-0.015930891036987305,5.912230418951081e-06,1696622996641778116,
0.03127831220626831,0.03798002004623413,-5.799656756339177e-10,1696622996651732769,
-0.004988133907318115,0.018176376819610596,5.895769826615939e-06,1696622996661841562,
0.020222842693328857,-0.019513368606567383,6.024941065639024e-06,1696622996671733728,
-0.02114492654800415,-0.005126297473907471,-4.809648189832844e-10,1696622996681756193,
0.016630351543426514,0.01643317937850952,5.9501572747229376e-06,1696622996691772774,
0.002074301242828369,-0.014097750186920166,-3.4922127674547957e-10,1696622996704022310,
-0.019387543201446533,-0.010463476181030273,-5.500112462775935e-10,1696622996711699197,
-0.010577738285064697,-0.003263115882873535,5.903010782406373e-06,1696622996721795850,
0.029117822647094727,-0.008584737777709961,-3.748197772877683e-10,1696622996731737759,
0.007514655590057373,0.011196315288543701,-3.621061661864705e-10,1696622996741739981,
-0.0055350661277771,0.029091477394104004,5.946485761757661e-06,1696622996751762909,
0.00019174814224243164,0.034447669982910156,-3.162356206116151e-10,1696622996761756011,
0.005420863628387451,0.009211540222167969,-2.488252804179019e-10,1696622996771739451,
0.0323825478553772,-0.007005035877227783,4.782885868744716e-06,1696622996784201016,
0.019626319408416748,0.0019069910049438477,7.901477557040873e-06,1696622996791744277,
-0.018015265464782715,0.02697145938873291,-1.434533035230279e-10,1696622996801897773,
-0.00931459665298462,0.010678708553314209,-1.221278737546305e-10,1696622996811756485,
0.019706249237060547,-0.010918200016021729,5.951247095880457e-06,1696622996821771806,
-0.013201773166656494,-0.019997596740722656,-8.408688769099725e-11,1696622996831849844,
-0.014555811882019043,-0.007407784461975098,-7.601632263628963e-11,1696622996841856637,
-0.016471922397613525,0.02484428882598877,-4.8362105501514114e-11,1696622996851928004,
-0.00030916929244995117,-0.014708638191223145,-4.972057224228891e-11,1696622996863784001,
-0.016557753086090088,-0.011146843433380127,7.407217865876466e-06,1696622996871830715,
0.010410308837890625,0.021135449409484863,-6.398045549287958e-11,1696622996881873028,
0.006792128086090088,0.019262969493865967,-5.2651668050573054e-11,1696622996892003974,
0.008517682552337646,0.017366886138916016,-6.869618883517074e-11,1696622996901905583,
0.03916960954666138,0.017273426055908203,-2.1650673748643208e-11,1696622996912023486,
0.03717523813247681,0.000994861125946045,6.022032874936831e-06,1696622996921921238,
0.015485405921936035,-0.024212777614593506,2.0684991417048805e-11,1696622996931904489,
0.01530367136001587,-0.015270769596099854,3.534761646188035e-11,1696622996943771405,
-0.011662185192108154,-0.0027167797088623047,8.95236051493542e-11,1696622996951903705,
-0.0012104511260986328,0.007999539375305176,1.016719108440766e-10,1696622996962005382,
-0.024357855319976807,0.007979750633239746,5.937131981992765e-06,1696622996972044856,
0.011249840259552002,-0.02438175678253174,1.0406146826635945e-10,1696622996982002977,
-0.015750646591186523,0.002547740936279297,1.1525487639115735e-10,1696622996991981783,
-0.008556187152862549,-0.004635453224182129,1.2552540407412607e-10,1696622997001964555,
0.002208113670349121,0.03661954402923584,1.2422081166036312e-10,1696622997011993535,
0.016563892364501953,0.025756239891052246,5.065032157148004e-06,1696622997023761629,
-0.015771806240081787,-0.024579942226409912,1.3513757614839593e-10,1696622997031948473,
0.011233508586883545,0.02205216884613037,1.198463798227888e-10,1696622997042045975,
0.007451772689819336,0.007586658000946045,1.0747906120914541e-10,1696622997052090635,
0.012465715408325195,-0.0194208025932312,0.0,1696622997062174896,
0.003244638442993164,-0.0034082531929016113,0.0004532779437207627,1696622997072037301,
-0.016125500202178955,-0.02517223358154297,-0.00016139082003520716,1696622997082007760,
-0.014646410942077637,-0.018103599548339844,0.00038917021298414257,1696622997091963098,
0.0072054266929626465,-0.014443039894104004,0.004706968218955372,1696622997104119642,
0.11803686618804932,0.0036333799362182617,0.02018267389279152,1696622997111963507,
0.2341318130493164,0.11167818307876587,0.03698591502553501,1696622997122153368,
0.7007066011428833,0.26836472749710083,0.088864109521373,1696622997132026698,
1.3229514360427856,0.4484054446220398,0.17037394943865095,1696622997142025693,
1.3026151657104492,0.513382077217102,0.2580530573227446,1696622997152026123,
0.9056205153465271,0.2833399772644043,0.3086687890955076,1696622997162045027,
0.7348342537879944,-0.023526310920715332,0.31639529544353245,1696622997172038570,
0.6877318620681763,-0.05642902851104736,0.25969423414000875,1696622997184091007,
0.693881094455719,0.1927732229232788,0.41035010601671285,1696622997192068517,
0.8610751628875732,0.295667827129364,0.3535903362975251,1696622997202122523,
0.9842854142189026,0.09949254989624023,0.38193013930916897,1696622997212142401,
0.9214624166488647,-0.07314211130142212,0.4033251461235664,1696622997222129183,
0.4598861336708069,-0.0522313117980957,0.4169005145001509,1696622997232163700,
0.12374556064605713,-0.02809375524520874,0.4226465767377994,1696622997242215004,
-0.13874882459640503,-0.10101187229156494,0.4238149606720852,1696622997252252527,
0.15615099668502808,0.014170289039611816,0.3706469184661524,1696622997264100555,
0.6941536068916321,0.5554977059364319,0.5703853906508344,1696622997272404404,
0.5723924040794373,0.4634881615638733,0.5225090165046019,1696622997282426212,
0.2632339596748352,0.35068851709365845,0.573084542357207,1696622997292458000,
0.030402302742004395,0.18853724002838135,0.6174644841361044,1696622997302344465,
0.3752620816230774,0.3424617052078247,0.6932554232299185,1696622997311460795,
0.6368241310119629,0.39756304025650024,0.6539692000773315,1696622997321400762,
0.4475671648979187,0.14323431253433228,0.6158163661727655,1696622997332309353,
0.2232036590576172,-0.32397544384002686,0.583997084164272,1696622997344250550,
0.4321855902671814,-0.38530969619750977,0.893909169902415,1696622997352339101,
0.7065204381942749,0.18972694873809814,0.7220413316990424,1696622997362597811,
0.7298182249069214,0.4078720808029175,0.7557124657619498,1696622997372467260,
0.6687532067298889,0.06234300136566162,0.7635880737467056,1696622997382344911,
0.5391197204589844,-0.1312427520751953,0.77703926211421,1696622997392408635,
0.34189409017562866,0.6001995205879211,0.8105506379059362,1696622997402518023,
0.24862343072891235,1.1630347967147827,0.8484637217818302,1696622997412469184,
0.11375880241394043,0.4363853931427002,0.7560942938241983,1696622997423867652,
0.3165892958641052,-0.30258363485336304,1.0337489654785317,1696622997432447060,
0.5676772594451904,0.4200049042701721,0.9174976191582056,1696622997442485975,
0.3347685933113098,0.6540021300315857,0.9504682291690735,1696622997452543769,
0.6594648957252502,-0.16910570859909058,0.9781286305126909,1696622997462519709,
0.7002939581871033,-0.15970873832702637,0.9835099137079046,1696622997472517955,
0.6520912051200867,0.4506317377090454,0.984061025204627,1696622997482613089,
0.8499852418899536,0.5122646689414978,1.0215390995557638,1696622997492526771,
0.7166723608970642,0.564289391040802,0.8934987429495023,1696622997504079615,
0.11447411775588989,0.28231269121170044,1.2495985786686403,1696622997512574561,
-0.11535274982452393,-0.04445075988769531,1.0972127382644885,1696622997522626985,
-0.15184521675109863,0.37636619806289673,1.1293012861094267,1696622997532665558,
0.6322091221809387,0.4966912865638733,1.1475949412641135,1696622997542575192,
0.8618767261505127,-0.2277529239654541,1.1237369982163832,1696622997552614847,
0.12266457080841064,0.14844876527786255,1.1168245138026984,1696622997562677017,
-0.3048219680786133,0.555242657661438,1.1290931600306158,1696622997572637510,
0.03429257869720459,0.6614788770675659,0.9953078284226584,1696622997583836363,
0.1061127781867981,0.45875048637390137,1.2441616215192621,1696622997592676500,
0.3635808229446411,-0.14333873987197876,1.1004330281167096,1696622997602685831,
0.627102255821228,0.15964531898498535,1.1048165775710626,1696622997612761608,
0.2092800736427307,0.5730345845222473,1.129717190343694,1696622997622723406,
-0.46479856967926025,0.3864619731903076,1.136052505942721,1696622997632719467,
-0.22165310382843018,0.2785857319831848,1.1298616777021036,1696622997642754886,
-0.37408971786499023,0.017955303192138672,1.136502007612606,1696622997652742016,
-0.33887678384780884,0.3719809651374817,1.0850761642127675,1696622997663267684,
-0.21178865432739258,0.7542405724525452,1.1932773579132607,1696622997672775889,
-0.23540109395980835,0.1343327760696411,1.0955359061791532,1696622997683057848,
-0.059651315212249756,0.30249375104904175,1.146311576635795,1696622997692858020,
-0.23085135221481323,0.10827714204788208,1.1298364746690235,1696622997702818228,
-0.4628303050994873,0.14593195915222168,1.1368489343257815,1696622997712849062,
-0.24360889196395874,0.6551051139831543,1.1518956033818761,1696622997722883736,
0.05154824256896973,0.06688302755355835,1.1693511713805753,1696622997732849721,
0.5992534160614014,-0.039700865745544434,1.0684995173328138,1696622997743809951,
0.2656305432319641,0.47784680128097534,1.2756232713746525,1696622997752889170,
-0.26959604024887085,0.2698461413383484,1.1419327470216754,1696622997762909257,
-0.28634679317474365,0.9004355669021606,1.1245775009862895,1696622997773008223,
-0.4168829321861267,0.3513868451118469,1.1472552691903368,1696622997782906118,
0.3978313207626343,-0.061715662479400635,1.1479095971818318,1696622997792951696,
0.41056835651397705,0.5021212697029114,1.1494583556814912,1696622997803025126,
0.09839856624603271,-0.0782400369644165,1.15562479852641,1696622997812971594,
-0.24691998958587646,0.25239741802215576,1.0250887874624444,1696622997824128419,
-0.6871428489685059,0.34380751848220825,1.27535032430759,1696622997833020928,
-0.22176337242126465,0.04106438159942627,1.1273720516057628,1696622997843024580,
-0.2314852476119995,1.1040235757827759,0.8974542406304667,1696622997855585349,
0.5812715291976929,0.361738920211792,1.511151593339921,1696622997863107574,
0.7524646520614624,0.07921111583709717,1.163549934212168,1696622997873087176,
-0.02704101800918579,0.3934374451637268,1.160203394023155,1696622997883200905,
-0.1798192858695984,-0.06556010246276855,1.1822325242848346,1696622997893122215,
-0.6477454304695129,0.6136507391929626,1.0888371657798246,1696622997903869557,
-0.5743095874786377,0.4237382411956787,1.253017660315318,1696622997913149907,
-0.3020296096801758,-0.2860864996910095,1.132801078036853,1696622997923437289,
0.012821733951568604,0.4535413980484009,0.9275384331713751,1696622997936001306,
0.2090417742729187,0.14882230758666992,1.625452661033345,1696622997943167589,
-0.33642154932022095,0.2976951003074646,1.1683866459616248,1696622997953214319,
-0.3750624656677246,0.617537260055542,1.1737131772846972,1696622997963257205,
-0.5386499762535095,0.1166420578956604,1.318995524763803,1696622997972265486,
0.10621649026870728,0.7723000645637512,0.991248615975178,1696622997984327928,
0.4216017723083496,0.21484243869781494,1.502101679987066,1696622997992284664,
-0.43301695585250854,-0.10433238744735718,1.0617111365031136,1696622998003483179,
0.6259093284606934,0.6260432600975037,0.9524898296309547,1696622998015707306,
0.06837636232376099,-0.01260441541671753,1.5026863917600581,1696622998023306452,
-0.11197853088378906,0.3941664695739746,1.1273183580980168,1696622998033374622,
-0.03947407007217407,0.39028286933898926,1.1307020730240827,1696622998043421940,
-0.3357889652252197,0.02187424898147583,1.1423500109170086,1696622998053391264,
0.00041753053665161133,0.6392164826393127,1.0763375339054106,1696622998063945965,
-0.40125155448913574,-0.012458503246307373,1.1989508405745035,1696622998073398973,
-0.06661385297775269,0.17236578464508057,1.1421844075798728,1696622998083382840,
-0.645317018032074,0.36475735902786255,1.0056641481612008,1696622998094787191,
-0.34663885831832886,0.3271405100822449,1.5074256645669852,1696622998102422967,
0.4275561571121216,0.8624693751335144,1.0476140123845723,1696622998113450486,
0.5221412181854248,0.3113059997558594,1.140975732091428,1696622998123543001,
0.4140129089355469,0.15507304668426514,1.1505217520867297,1696622998133516492,
-0.3602604866027832,0.3985061049461365,1.1021905747041572,1696622998143839866,
-0.32760685682296753,0.36283034086227417,1.1501806807888924,1696622998153634957,
-0.6340382099151611,0.49879634380340576,1.1265704880525453,1696622998163601460,
-0.3934805393218994,0.21344220638275146,0.8994893801552658,1696622998176161175,
0.38770633935928345,0.3571118116378784,1.5052456787842754,1696622998183783629,
0.05956310033798218,0.562563955783844,1.1679298157206397,1696622998193722741,
-0.1318320631980896,0.4234311580657959,1.170206868867775,1696622998203682037,
-0.45163869857788086,0.2673749327659607,1.1599482855759926,1696622998213732896,
-0.5675045251846313,-0.056210100650787354,1.1147365302338068,1696622998224209036,
-0.05350208282470703,0.5744365453720093,1.2384700200855017,1696622998233642880,
-0.05270332098007202,0.49662530422210693,1.1660664014146442,1696622998243639644,
0.3004997968673706,0.04950052499771118,0.9554184360085166,1696622998255767392,
0.07685893774032593,0.3249872326850891,1.4610099874385538,1696622998263665865,
-0.15579134225845337,0.21697252988815308,1.1405178161204137,1696622998273698316,
0.14900857210159302,0.6937000751495361,1.128807477374032,1696622998283758128,
0.0013857483863830566,0.6080687642097473,1.1357599955385902,1696622998293704600,
-0.18666470050811768,-0.03924030065536499,1.0703603674726956,1696622998304310097,
-0.1708354949951172,0.2827047109603882,1.2187683052686353,1696622998313736174,
-0.23505103588104248,0.20008093118667603,1.1527768239713545,1696622998323728020,
-0.017288148403167725,0.018340766429901123,0.931443510360345,1696622998336157386,
0.014958500862121582,0.3884827494621277,1.5241292214694075,1696622998343747660,
-0.20841652154922485,-0.09325981140136719,1.1481912910788916,1696622998353777467,
-0.01670151948928833,0.8783473968505859,1.1433922110682742,1696622998363877352,
0.2216091752052307,0.8142184019088745,1.1667047892816098,1696622998373798408,
0.024868309497833252,0.09812796115875244,1.233537163586936,1696622998383258959,
0.02524399757385254,0.44762343168258667,1.1164646078001468,1696622998393821200,
-0.13918036222457886,0.08580619096755981,1.1764532634743496,1696622998403848100,
-0.11364513635635376,0.3298444151878357,0.9596295194401657,1696622998416084091,
-0.2559083104133606,0.5916515588760376,1.4922031167508507,1696622998423866334,
-0.497611939907074,-0.15359610319137573,1.1488530866753792,1696622998433889607,
-0.0009928345680236816,0.48596733808517456,1.1463807172072715,1696622998443994869,
0.012939631938934326,0.4289281368255615,1.1713789546418343,1696622998453920467,
0.33273547887802124,-0.006866633892059326,1.1568948471222773,1696622998464026109,
0.31427639722824097,0.617851734161377,1.184205526551273,1696622998473944737,
-0.3047913908958435,0.12161928415298462,1.1693080216424054,1696622998483924903,
-0.6430293321609497,0.5132358074188232,1.1442957539442606,1696622998504236882,
-0.26618725061416626,-0.27367186546325684,1.1859568384662833,1696622998514001502,
0.4118002653121948,0.615761399269104,1.153766805339189,1696622998524097916,
0.42589592933654785,0.37014174461364746,1.1651775106970883,1696622998534036537,
0.06368237733840942,0.11838334798812866,1.1457208704604296,1696622998544042331,
-0.4984518885612488,0.6083464026451111,1.1330593048320732,1696622998554075290,
-0.5135118961334229,0.23897969722747803,1.2322917005341794,1696622998563266428,
-0.575314462184906,0.7160496711730957,0.9187160405260085,1696622998575707546,
-0.2362995147705078,0.28409963846206665,1.3672542335161841,1696622998584113409,
0.7578679323196411,-0.40151774883270264,1.1522616676832609,1696622998594157263,
0.433590829372406,0.28260016441345215,1.1564053382588877,1696622998614213223,
-0.5881977677345276,0.5827240943908691,1.1038078342194466,1696622998624571063,
-0.5881773829460144,0.8033432960510254,1.1802135026217098,1696622998634188567,
-0.2820446491241455,0.13299649953842163,1.1258196272514267,1696622998644227098,
0.2940499186515808,0.2897840142250061,0.9887592182402072,1696622998655765017,
0.7380546927452087,0.3406960368156433,1.3696069087369804,1696622998664247204,
0.08968961238861084,0.22431421279907227,1.3047946281459863,1696622998673271819,
-0.5474663376808167,0.28791719675064087,0.8771553642127639,1696622998686720813,
-0.573865532875061,-0.09366649389266968,1.5556477567521,1696622998694311296,
-0.5838898420333862,0.521657407283783,1.1730129734262305,1696622998704350516,
0.07339346408843994,0.7701353430747986,1.1467096843157836,1696622998714435246,
0.6316916346549988,0.14038819074630737,1.145632749581171,1696622998724337690,
0.4638938903808594,0.35076314210891724,0.9897702415603707,1696622998735794610,
0.02370619773864746,0.2993348240852356,1.3371551010039495,1696622998744367197,
-0.3958185315132141,0.3065435290336609,1.1435419652839065,1696622998754494703,
-0.4678371548652649,0.5296780467033386,1.019283507660417,1696622998765891478,
-0.3953079581260681,0.03774744272232056,1.3653400366339166,1696622998774415125,
0.5315465927124023,0.333331823348999,1.2935288080874756,1696622998783478589,
0.47400563955307007,0.5183244347572327,1.0694849102156252,1696622998794494602,
0.033201515674591064,0.17273885011672974,1.3106481119639548,1696622998803463791,
-0.15582025051116943,0.4964408278465271,0.9615979103405677,1696622998815605611,
-0.4294896721839905,0.08469295501708984,1.3096898373862393,1696622998824479973,
-0.3566175699234009,0.5308396220207214,1.150218494000707,1696622998834546877,
-0.309242308139801,0.7370138168334961,0.9064709071928653,1696622998847250164,
-0.06832337379455566,-0.0785590410232544,1.5833174136662647,1696622998854525445,
0.12320750951766968,0.10785239934921265,1.149916557222961,1696622998864608346,
-0.3847516179084778,0.01056373119354248,1.1627509050323048,1696622998874641072,
-0.17940634489059448,0.35360056161880493,1.1723470862591192,1696622998884583220,
-0.3506314754486084,0.8822339773178101,1.0200317362164846,1696622998895887416,
-0.17181235551834106,0.06683802604675293,1.3195948132191044,1696622998904597104,
0.09001296758651733,0.33392632007598877,1.153773717186142,1696622998914636894,
-0.05568498373031616,0.40433382987976074,1.170613844592636,1696622998934702319,
0.09630978107452393,0.47642266750335693,1.176856583496893,1696622998944690252,
0.07669544219970703,-0.12758803367614746,1.167549711589332,1696622998954726359,
0.3508102297782898,0.1894732117652893,1.1752433258525221,1696622998964717405,
-0.26239871978759766,0.8644516468048096,1.0504906963405989,1696622998975811158,
-0.15488213300704956,0.2481694221496582,1.3061650566878713,1696622998984711702,
-0.08969026803970337,0.3699294924736023,1.164863262288837,1696622998994751983,
0.826926052570343,0.21763962507247925,1.1853885214038293,1696622999014792193,
0.3880242705345154,0.598893404006958,1.1772978155841747,1696622999024775416,
-0.27183371782302856,-0.32985860109329224,1.1574937242614332,1696622999034810445,
-0.510209321975708,0.518254816532135,1.1563147805201124,1696622999044774642,
-0.34624236822128296,1.1055468320846558,1.0064855634385081,1696622999056142459,
0.14154815673828125,0.3383837342262268,1.3072775312928113,1696622999064904418,
0.2687322497367859,0.3178481459617615,1.1230136127438113,1696622999075107235,
0.42287325859069824,-0.3158344030380249,0.9189851268636602,1696622999087644796,
-0.3418824076652527,0.08290815353393555,1.5755689856359425,1696622999094983945,
-0.5651047825813293,0.04204916954040527,1.1015388855645063,1696622999105446346,
-0.5605660080909729,0.14661675691604614,1.2050590053808625,1696622999115031874,
-0.30805784463882446,0.26964271068573,1.1493792077095457,1696622999125097608,
-0.23629361391067505,0.48649489879608154,1.0367538609453852,1696622999136246162,
0.26420485973358154,0.9383280873298645,1.3280651664355492,1696622999144909511,
0.2102212905883789,0.17763090133666992,1.130435563947438,1696622999154954898,
-0.4222237467765808,0.2795208692550659,0.890204359391041,1696622999167657584,
-0.3569009304046631,0.49879246950149536,1.5549338810320203,1696622999174973943,
-0.5279815793037415,0.21326333284378052,1.1441737951053013,1696622999185019104,
-0.03495311737060547,0.2585413455963135,1.164501052175158,1696622999195034933,
0.7603482604026794,-0.051674842834472656,1.1792581507882516,1696622999205020445,
0.4288005828857422,-0.05171686410903931,1.0825726188377403,1696622999215934120,
0.010311603546142578,0.8808802366256714,1.2924554243752986,1696622999225021792,
-0.5318847894668579,0.60051029920578,1.1414649748818322,1696622999235166595,
-0.06458008289337158,0.6264806985855103,0.917799071666267,1696622999247677725,
0.23494577407836914,0.12702858448028564,1.5424425091077958,1696622999255104589,
0.21774864196777344,-0.249972403049469,1.136462878753544,1696622999265210282,
0.009947061538696289,0.6829944252967834,1.1522442455265094,1696622999275209686,
-0.3600161075592041,0.33832675218582153,1.150977610893022,1696622999285151052,
-0.27726298570632935,0.26151472330093384,1.0528876864708416,1696622999295907023,
-0.5550838708877563,0.3874250054359436,1.2225746668280175,1696622999305170145,
0.32513612508773804,0.12167859077453613,1.0920139718956947,1696622999315632477,
0.5485021471977234,0.5306318998336792,0.9220053376974358,1696622999328156383,
0.19408637285232544,0.12322813272476196,1.634352824850926,1696622999335234542,
-0.013286352157592773,0.028861641883850098,1.1342291905732886,1696622999345448417,
-0.3944547176361084,0.7465266585350037,1.174208925041504,1696622999355315320,
-0.22274577617645264,0.3350462317466736,1.286177958134956,1696622999364268421,
-0.37281692028045654,0.4699323773384094,0.9640142279228853,1696622999376212848,
-0.3829296827316284,0.24030256271362305,1.2583517741609271,1696622999385321577,
