x, y, th, stamp, 
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995687118354,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995727559326,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995796787587,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995846837356,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995886790394,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995936800861,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622995986811951,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622996036981062,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622996088238346,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622996126819031,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622996196787627,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622996246960365,
0.2830066978931427,1.0179448127746582,1.4781682428901484,1696622996286794191,
0.28300702571868896,1.0179449319839478,1.4781388588453277,1696622996341804481,
0.28300705552101135,1.0179449319839478,1.4781381179690545,1696622996382791187,
0.28300708532333374,1.0179449319839478,1.478136829231703,1696622996431990051,
0.28300708532333374,1.0179449319839478,1.4781358923050947,1696622996482390709,
0.28300711512565613,1.0179449319839478,1.4781337519179099,1696622996531809001,
0.2830071449279785,1.0179449319839478,1.4781322891063653,1696622996591801711,
0.2830071449279785,1.0179449319839478,1.4781314328456447,1696622996642843162,
0.2830072045326233,1.0179449319839478,1.4781293586567446,1696622996691806234,
0.2830072045326233,1.0179449319839478,1.478127979241292,1696622996741803908,
0.2830072343349457,1.0179449319839478,1.478127267628953,1696622996781790145,
0.28300726413726807,1.0179449319839478,1.4781261984755387,1696622996831943537,
0.28300726413726807,1.0179449319839478,1.4781256504304088,1696622996881574329,
0.28300729393959045,1.0179449319839478,1.478124290381633,1696622996931824954,
0.28300729393959045,1.0179449319839478,1.4781236101031576,1696622996991796968,
0.28300732374191284,1.0179449319839478,1.4781233831189735,1696622997041847778,
0.2830081582069397,1.0179452896118164,1.4781276502187843,1696622997091854696,
0.2832271456718445,1.0183422565460205,1.4792244392124436,1696622997141815238,
0.28382936120033264,1.0206574201583862,1.4834135369930794,1696622997181800191,
0.2849176228046417,1.0252536535263062,1.4900050527281687,1696622997231954160,
0.2862735688686371,1.0308873653411865,1.4980685342782702,1696622997281934979,
0.28740349411964417,1.0380722284317017,1.5088180916264977,1696622997331845651,
0.28932374715805054,1.0483516454696655,1.5244851595958946,1696622997391917679,
0.29066386818885803,1.059110164642334,1.5401439743572993,1696622997442999429,
0.29145297408103943,1.0710053443908691,1.5570658748773611,1696622997491806955,
0.29170551896095276,1.084794044494629,1.576397162689003,1696622997541829313,
0.29155492782592773,1.0961591005325317,1.5922710686856327,1696622997581816728,
0.2904195487499237,1.1108083724975586,1.6119914729787834,1696622997632099679,
0.2889249920845032,1.1253249645233154,1.6331344387623565,1696622997684761687,
0.28594109416007996,1.1392931938171387,1.6519517118941422,1696622997731915729,
0.282621294260025,1.153161644935608,1.6719688644235753,1696622997781776977,
0.2774616479873657,1.1702430248260498,1.6960613957799489,1696622997842626936,
0.2720881402492523,1.18346107006073,1.715381471800322,1696622997892011301,
0.2667402923107147,1.1950387954711914,1.7329362819190157,1696622997936824044,
0.2602483630180359,1.20772123336792,1.752681021383563,1696622997986821968,
0.25288528203964233,1.2203189134597778,1.7716972515559124,1696622998037941647,
0.24521760642528534,1.231548547744751,1.7884813777666677,1696622998083345865,
0.23759569227695465,1.2416192293167114,1.804284044231607,1696622998127063610,
0.22834564745426178,1.2523893117904663,1.8220061343007241,1696622998176806036,
0.21514074504375458,1.2660391330718994,1.8457786323772576,1696622998243875558,
0.206289604306221,1.274223804473877,1.8606339740129234,1696622998286909707,
