e, e_dot, e_int, stamp, 
1.9149010188676472, 0.0, 0.2022260193427594, 1697835127743895125, 
1.9149008997477468, -8.094602359294703e-07, 0.18189281144334718, 1697835127792948348, 
1.9149008997477468, -8.094602359294703e-07, 0.19135823386674722, 1697835127843826265, 
1.9136355140656558, -0.008737056920015203, 0.18982921262572905, 1697835127892102845, 
1.9101750516721208, -0.0317732199452812, 0.18813309425394256, 1697835127942175744, 
1.9034276067584124, -0.05931791697720732, 0.21393920076252346, 1697835128004166912, 
1.896710288607154, -0.08319215579622762, 0.20885034668287544, 1697835128051898459, 
1.8881023910472816, -0.10429028953750079, 0.18531691294375072, 1697835128101903771, 
1.8791454199085218, -0.12843957686426308, 0.17373530108901947, 1697835128143919956, 
1.8670415537530578, -0.15178803817711306, 0.1727735019770373, 1697835128193897716, 
1.8396614051214508, -0.17421795825616368, 0.27482475872247947, 1697835128291520503, 
1.8077401885020816, -0.18810625481903379, 0.38615965110251255, 1697835128403978575, 
1.7812544520562785, -0.18568757208190542, 0.3789199458893767, 1697835128500920367, 
1.7577280462275764, -0.17632657310984245, 0.3367108521262823, 1697835128592904131, 
1.7344656260228992, -0.1666855627358196, 0.32907805693206055, 1697835128688128840, 
1.7076236231526603, -0.1561241060345019, 0.3726725071052698, 1697835128807915055, 
1.6903942665208465, -0.13849950190136276, 0.35892527861326345, 1697835128897925098, 
1.674258061924777, -0.11757767860259209, 0.3213082318078731, 1697835128997952960, 
1.6606075594394472, -0.10392579843021883, 0.31952748153145405, 1697835129088677908, 
1.6448124738757712, -0.09426792889658481, 0.3487004912740353, 1697835129208027076, 
1.6342436670882594, -0.08329864304622898, 0.34455197567287776, 1697835129297934244, 
1.6238822657430885, -0.07372759796936108, 0.3103419427858357, 1697835129397918474, 
1.615761147842311, -0.06445457360257421, 0.3094707061961697, 1697835129488421242, 
1.6062796543853493, -0.05635757694190446, 0.3392280282730045, 1697835129607926778, 
1.6005814688702686, -0.0475473785371587, 0.33681246347176613, 1697835129697941568, 
1.5956789958525086, -0.03744385803529773, 0.30417124769683856, 1697835129797933258, 
1.59232941858523, -0.02868454778373, 0.3040117246511049, 1697835129888401640, 
1.588771600507591, -0.02226549580866898, 0.3343299301917333, 1697835130007905203, 
1.5870927288450225, -0.01614033608186551, 0.33302111277306196, 1697835130097928222, 
1.586042797281951, -0.009716243973952744, 0.3016231339109247, 1697835130197927683, 
1.585906896750663, -0.004003345776475853, 0.3013428644499371, 1697835130287888410, 
1.5870109003804853, 0.0025503455932799537, 0.3338613144532456, 1697835130408390435, 
1.5880834729948807, 0.007002517665082739, 0.33493038177275014, 1697835130498934593, 
1.5894712260725177, 0.008614023037851448, 0.30127327085901945, 1697835130598086598, 
1.591286015604175, 0.011364042311122995, 0.30116567885700957, 1697835130688393015, 
1.5944351652749635, 0.015440334955185394, 0.33488097726791327, 1697835130808474546, 
1.5970446149315103, 0.018311368235350223, 0.3363473525399804, 1697835130899367606, 
1.60057768327457, 0.0216774413793918, 0.3005583105364575, 1697835130996634838, 
1.6036398006523165, 0.023216563558850434, 0.30271946810483497, 1697835131088517539, 
1.6073372414129796, 0.021423058179164414, 0.33901488049981165, 1697835131208010308, 
1.6099465416079841, 0.019907180860498058, 0.33772239350165806, 1697835131298677929, 
1.6125917669190726, 0.018434211081554106, 0.30653213624170117, 1697835131398407845, 
1.6152759918450568, 0.018769166330758872, 0.30615970567239265, 1697835131488532078, 
1.6186631324787843, 0.019347271044508407, 0.33923811067407045, 1697835131608396052, 
1.6205349363569874, 0.016356845241328837, 0.3394915332690294, 1697835131698333302, 
1.622108323996667, 0.012183800817130571, 0.30772757665571016, 1697835131798300299, 
1.6232069492476753, 0.00930751177180719, 0.3083983404913148, 1697835131888473767, 
1.6237968719083258, 0.005698150469505868, 0.3413190904825903, 1697835132008596805, 
1.6233543555437444, 1.0549371332114107e-05, 0.3422480402295737, 1697835132099288677, 
1.6218957547085004, -0.006538923060299143, 0.3078283012191924, 1697835132198261211, 
