e, e_dot, e_int, stamp, 
2.161642752444321, -1.6042152163644938e-05, 0.2164264723871258, 1697835236653283668, 
2.1608655197571713, -0.006351356371061815, 0.19647789580665515, 1697835236694177861, 
2.157094875749978, -0.031343149269294414, 0.1968799230231361, 1697835236744437363, 
2.1516544408299807, -0.06205200439621781, 0.213958765068863, 1697835236793391850, 
2.1442452594961656, -0.0865255067852579, 0.21266226933336688, 1697835236843304145, 
2.133272409371794, -0.10999101346126243, 0.23650588687657004, 1697835236903750952, 
2.1212144920289635, -0.13858193445019673, 0.23873387294927054, 1697835236955232821, 
2.108449943362629, -0.16869152415730146, 0.20877835915744894, 1697835237002185856, 
2.093683538234984, -0.18909205395561254, 0.20432372520573447, 1697835237052170579, 
2.081077447201174, -0.19869076061383387, 0.1925042477904003, 1697835237094099489, 
2.0668019750693354, -0.1935146322408623, 0.19334859915493524, 1697835237145103359, 
2.0400716088574975, -0.1846946517741217, 0.30628488017812094, 1697835237242590425, 
2.0085263799342603, -0.18544325883665755, 0.4266423808286935, 1697835237354399096, 
1.980106858857098, -0.1907299898005637, 0.4215847537295462, 1697835237452379143, 
1.9539349215387103, -0.19266571712909966, 0.37412987675134163, 1697835237543271920, 
1.9255733147609202, -0.19277604287626568, 0.3682996768551118, 1697835237640940851, 
1.8927079711898918, -0.19433851076737427, 0.40401475979596735, 1697835237753250936, 
1.8638103351936588, -0.1958906865557335, 0.39822813552566194, 1697835237851195188, 
1.8365943946797147, -0.1968656629734011, 0.3542832998811726, 1697835237943279272, 
1.807737118980311, -0.19645760397425435, 0.3493980555367472, 1697835238041494239, 
1.775584373830849, -0.1938839834533912, 0.37925076076905306, 1697835238153199925, 
1.747889426474058, -0.1901457325768129, 0.37266098353956734, 1697835238251199495, 
1.7224404850753678, -0.18504544664947284, 0.33465202945941624, 1697835238344578593, 
1.6954511355830768, -0.18433619505570262, 0.3264883704581856, 1697835238440805888, 
1.6652854476117518, -0.18295394589170658, 0.3534902195848526, 1697835238553202185, 
1.6399507618446632, -0.17563065997404162, 0.3507163276654537, 1697835238651206761, 
1.616315193149815, -0.17094740623090798, 0.3132315927266678, 1697835238744136852, 
1.5911052270894022, -0.16806097875620907, 0.31319216157117535, 1697835238845038933, 
1.5635789160404507, -0.16797829385310656, 0.3327540023357345, 1697835238953372263, 
1.5395312504584944, -0.16704862322393876, 0.3218196066554023, 1697835239050708835, 
1.517381624788321, -0.16185319222372804, 0.29294850217988355, 1697835239143578316, 
1.4935944968739026, -0.1585559666941694, 0.2930029437863401, 1697835239243876049, 
1.4675399461429695, -0.1582009944938898, 0.31354065911014184, 1697835239353608148, 
1.445049629602099, -0.1580509677027082, 0.30071056281581526, 1697835239448618219, 
1.4240002369383788, -0.15301094855682645, 0.2742049300697726, 1697835239543299778, 
1.4015738812521978, -0.1491049866028517, 0.2766730627301257, 1697835239642973713, 
1.3779250622198471, -0.14688958482699022, 0.29330047240954715, 1697835239752625718, 
1.3573096678281955, -0.14279495018884739, 0.2848445749884244, 1697835239849542062, 
