x, y, theta, stamp, 
-0.9616683125495911, 0.044517286121845245, -0.04128384734118062, 1697835236553162447, 
-0.9616683125495911, 0.044517286121845245, -0.0412838408621967, 1697835236603274138, 
-0.9616618752479553, 0.04450910910964012, -0.04120563509157669, 1697835236653283668, 
-0.96075439453125, 0.04439903423190117, -0.038525974339307455, 1697835236694177861, 
-0.956553041934967, 0.04430186748504639, -0.034563721213542314, 1697835236744437363, 
-0.9505160450935364, 0.044221777468919754, -0.03018208949925645, 1697835236793391850, 
-0.9422693848609924, 0.04407130926847458, -0.025034280695008064, 1697835236843304145, 
-0.930162250995636, 0.044100210070610046, -0.016019581104692975, 1697835236903750952, 
-0.9167686700820923, 0.04397697374224663, -0.006522188300608983, 1697835236955232821, 
-0.9026854634284973, 0.044086817651987076, 0.0029639002468761578, 1697835237002185856, 
-0.886370062828064, 0.04421365633606911, 0.015772739304661654, 1697835237052170579, 
-0.8724920749664307, 0.0444679819047451, 0.026453250003405225, 1697835237094099489, 
-0.8568437099456787, 0.044938825070858, 0.03905490956845113, 1697835237145103359, 
-0.8277285099029541, 0.046317726373672485, 0.06475673944682393, 1697835237242590425, 
-0.7937659025192261, 0.048924800008535385, 0.0967597174306127, 1697835237354399096, 
-0.7635088562965393, 0.0520966500043869, 0.12083803955689842, 1697835237452379143, 
-0.7359696626663208, 0.05576254799962044, 0.14351943353629393, 1697835237543271920, 
-0.7063879370689392, 0.060345008969306946, 0.16883020996958256, 1697835237640940851, 
-0.672534704208374, 0.06658816337585449, 0.20054297726340053, 1697835237753250936, 
-0.6431152820587158, 0.07282351702451706, 0.22790051376443124, 1697835237851195188, 
-0.6157774925231934, 0.07945210486650467, 0.2516199774351978, 1697835237943279272, 
-0.587131142616272, 0.08716773241758347, 0.2772940064484065, 1697835238041494239, 
-0.5556305050849915, 0.09658721089363098, 0.30988119826369986, 1697835238153199925, 
-0.5289187431335449, 0.10550569742918015, 0.3360719568660746, 1697835238251199495, 
-0.5046043395996094, 0.11414285004138947, 0.3603217002113767, 1697835238344578593, 
-0.4791383743286133, 0.12389793992042542, 0.3873695774139297, 1697835238440805888, 
-0.45110592246055603, 0.13558745384216309, 0.4214620212012547, 1697835238553202185, 
-0.4280606508255005, 0.14629794657230377, 0.4461481505361743, 1697835238651206761, 
-0.4067612290382385, 0.15664847195148468, 0.4696381979787811, 1697835238744136852, 
-0.3843247890472412, 0.16818855702877045, 0.49758149183872263, 1697835238845038933, 
-0.3602726459503174, 0.18157649040222168, 0.5267564175185145, 1697835238953372263, 
