imu_ax [m/s^2], imu_ay [m/s^2], kf_ax [m/s^2], kf_ay [m/s^2], kf_vx [m/s], kf_w [rad/s], kf_x [m], kf_y [m], stamp, 
0.00626063346862793, 0.002715766429901123, 0.005217194557189941, 0.0, 0.0, 0.0, 0.0, 0.0, 1700247923272713210, 
0.020398974418640137, 0.006338357925415039, 0.01817599038117737, 0.0, 0.00010333273454434455, 0.0, -8.611061212028718e-06, 0.0, 1700247923322502891, 
0.016732871532440186, -0.002629518508911133, 0.016939908316206967, -6.434829840394677e-11, 0.0002772796483975588, -2.3207003750843366e-07, -2.533715958510882e-05, -4.995923246157298e-15, 1700247923372419106, 
0.821361780166626, -0.10723751783370972, 0.7040071094466106, 0.011609198758833034, 0.016573730355777777, 0.7004578033807546, 7.756382594513577e-05, 4.9426983112328316e-08, 1700247923613035608, 
0.12494206428527832, 0.22987580299377441, 0.20952559067578036, 0.1319651798353165, 0.12508164457297238, 1.0550323373652821, 0.0025100203973463017, 2.8988576798847137e-05, 1700247923722452223, 
-0.07900315523147583, 0.2069387435913086, -0.036933655485187095, 0.13062190060881337, 0.1307125470804085, 0.9993065205015143, 0.01483242712517025, 0.0011156133832925896, 1700247923822661499, 
-0.03752082586288452, -0.0040389299392700195, -0.037662603134525276, 0.028995822453531057, 0.02864369755925128, 1.0122932765070356, 0.026773556134435196, 0.003456596010984054, 1700247923912935857, 
0.9135547280311584, 0.20349186658859253, 0.7749639975962651, 0.12143106436683189, 0.11944357016450516, 1.0166396081395543, 0.030239402079197352, 0.004496324124708607, 1700247924023499789, 
-0.15696829557418823, -0.20494306087493896, -0.021552262871928574, -0.05581041552250983, -0.053666058252787446, 1.0399574207522686, 0.039255919188902526, 0.008266582246896016, 1700247924122446014, 
-1.289574384689331, 0.39084285497665405, -1.1038975134025675, 0.21485044779637458, 0.2205256637513338, 0.9742650544230597, 0.03692510565565829, 0.006973739708906309, 1700247924222578993, 
-0.14568984508514404, -0.15171116590499878, -0.28585106064768984, -0.04606422004670051, -0.03206875652494734, 1.4364205238474288, 0.05407626271587408, 0.018730961145760425, 1700247924422533962, 
-0.034120917320251465, 0.19885456562042236, -0.07046608048347724, 0.11791825231861283, 0.11328313959794746, 1.0409161746144733, 0.05329349174240989, 0.01804145748403736, 1700247924522452103, 
