x, y, theta, stamp, 
-0.035950690507888794, -0.012458007782697678, 0.34480403671038684, 1697830798279887059, 
-0.035950690507888794, -0.012458007782697678, 0.34480403671038684, 1697830798327958825, 
-0.035950690507888794, -0.012458007782697678, 0.34480403671038684, 1697830798376049678, 
-0.035950690507888794, -0.012458007782697678, 0.34480403671038684, 1697830798423949857, 
-0.03440038859844208, -0.011934510432183743, 0.3340562069082993, 1697830798472860211, 
-0.031214004382491112, -0.011175782419741154, 0.3141331729042501, 1697830798519180422, 
-0.025209451094269753, -0.009271037764847279, 0.2784026082074496, 1697830798584709818, 
-0.02187315933406353, -0.00814758613705635, 0.25639336110211813, 1697830798615265113, 
-0.011705586686730385, -0.006089020520448685, 0.20293373182207075, 1697830798679286933, 
-0.0030215182341635227, -0.004367540590465069, 0.15411392326115478, 1697830798727881339, 
0.006611050106585026, -0.003008004743605852, 0.0947499252230048, 1697830798776067431, 
0.018538789823651314, -0.0021900958381593227, 0.030560005602660575, 1697830798824880820, 
0.03127031400799751, -0.0021085250191390514, -0.031818168119187966, 1697830798871882197, 
0.057787299156188965, -0.0040366388857364655, -0.160096966194979, 1697830798967964259, 
0.08485439419746399, -0.009515554644167423, -0.28913497766254637, 1697830799064964554, 
0.11541561037302017, -0.0204323660582304, -0.4316004766163925, 1697830799175991906, 
0.14007052779197693, -0.03296779468655586, -0.5504563393698968, 1697830799271921657, 
0.16378112137317657, -0.048646751791238785, -0.6672586281905535, 1697830799367973524, 
0.18974344432353973, -0.07096843421459198, -0.7947278440472662, 1697830799479982612, 
0.20907722413539886, -0.09184521436691284, -0.9039457053528855, 1697830799575128327, 
0.22638842463493347, -0.11546342074871063, -1.00886480929068, 1697830799671889524, 
0.24117588996887207, -0.14057546854019165, -1.111831497836558, 1697830799767988731, 
0.25508514046669006, -0.17187871038913727, -1.2242021811267085, 1697830799879277810, 
0.264198899269104, -0.20024631917476654, -1.3198398439915053, 1697830799976088486, 
0.2708403468132019, -0.22924664616584778, -1.407558582366409, 1697830800071887930, 
0.2748374342918396, -0.25818243622779846, -1.4904547999536961, 1697830800168012517, 
0.27633124589920044, -0.2886620759963989, -1.5715261464743595, 1697830800265967058, 
0.2753446698188782, -0.3225140869617462, -1.6567562698654001, 1697830800376018303, 
0.272199422121048, -0.35169854760169983, -1.7250348248680392, 1697830800471879952, 
0.2670295536518097, -0.3811146020889282, -1.7917269129532167, 1697830800568043184, 
0.2601819634437561, -0.40967950224876404, -1.8538997788109732, 1697830800663612503, 
0.2502930164337158, -0.4423750638961792, -1.9229535848899841, 1697830800776157812, 
0.24049104750156403, -0.4675368666648865, -1.9755605083168424, 1697830800871901047, 
0.22966761887073517, -0.49197304248809814, -2.0246682727133374, 1697830800967915171, 
0.21834927797317505, -0.5147887468338013, -2.073048155294254, 1697830801063924476, 
0.20469887554645538, -0.5388223528862, -2.1277302069224917, 1697830801176995292, 
0.1924944370985031, -0.5578486919403076, -2.172580672893072, 1697830801271904676, 
0.180083766579628, -0.5752952694892883, -2.2176699829804956, 1697830801368025463, 
0.16724511981010437, -0.592259407043457, -2.257048784401724, 1697830801464055235, 
0.1518237143754959, -0.6106331944465637, -2.2997744998911536, 1697830801575245927, 
0.138610377907753, -0.6252945065498352, -2.336936092972758, 1697830801671937821, 
0.12490294128656387, -0.6394892930984497, -2.3727304354538608, 1697830801767912823, 
0.11046665906906128, -0.6535191535949707, -2.406080017618597, 1697830801863432919, 
0.09345157444477081, -0.6685851812362671, -2.441775754269946, 1697830801975203506, 
0.0792950838804245, -0.6804986596107483, -2.4692774439528864, 1697830802071923931, 
0.0644180029630661, -0.6922357082366943, -2.4944490900909178, 1697830802169052167, 
0.04957319423556328, -0.7033888697624207, -2.522141901016521, 1697830802263661309, 
0.03215964883565903, -0.7155744433403015, -2.5502169167068907, 1697830802376013353, 
0.017537156119942665, -0.7254558205604553, -2.572845703770504, 1697830802472089727, 
0.003381479298695922, -0.7345788478851318, -2.5919108734564715, 1697830802567411835, 
-0.010969719849526882, -0.7433099746704102, -2.6097277943359267, 1697830802664040365, 
-0.028137583285570145, -0.7534160017967224, -2.6326855297017397, 1697830802775968814, 
-0.042189329862594604, -0.7613316774368286, -2.6500933111501923, 1697830802871267001, 
-0.05640649050474167, -0.7689404487609863, -2.669987896762678, 1697830802967522097, 
