x, y, theta, stamp, 
-0.9381634593009949, -0.007520219311118126, 0.060397147184287625, 1697835364499901703, 
-0.9381634593009949, -0.007520219311118126, 0.060397147184287625, 1697835364559512635, 
-0.9381634593009949, -0.007520219311118126, 0.060397147184287625, 1697835364589785427, 
-0.9381634593009949, -0.007520219311118126, 0.060397147184287625, 1697835364660552076, 
-0.9381634593009949, -0.007520219311118126, 0.060397147184287625, 1697835364700519004, 
-0.9366653561592102, -0.007487689144909382, 0.06555203190730768, 1697835364749002874, 
-0.932214081287384, -0.007158307358622551, 0.07141926643059307, 1697835364800266648, 
-0.9256086349487305, -0.006795442663133144, 0.0765169919284754, 1697835364849775850, 
-0.9172952771186829, -0.005887079518288374, 0.0840459109244861, 1697835364899893020, 
-0.9048225283622742, -0.004746606573462486, 0.09553386063134013, 1697835364959144398, 
-0.8973494172096252, -0.003916504792869091, 0.10292677704653508, 1697835364988733722, 
-0.876824676990509, -0.001699306769296527, 0.12325412817893891, 1697835365060201028, 
-0.8478156328201294, 0.0023018887732177973, 0.14779204446267533, 1697835365149223852, 
-0.8179050087928772, 0.007116193883121014, 0.17445835067457846, 1697835365249032967, 
-0.7909592390060425, 0.012123417109251022, 0.20189691881763686, 1697835365340142909, 
-0.7551150321960449, 0.020053111016750336, 0.2370346510081275, 1697835365459944361, 
-0.7286060452461243, 0.02681209333240986, 0.26029182831127035, 1697835365549402957, 
-0.6992434859275818, 0.035018011927604675, 0.2875578856154744, 1697835365648984150, 
-0.6732324361801147, 0.04289199784398079, 0.3163140771183468, 1697835365740190872, 
-0.6583225727081299, 0.04777773469686508, 0.33242803825106354, 1697835365790877317, 
-0.612143337726593, 0.06479493528604507, 0.3748395628057238, 1697835365950934546, 
-0.583949625492096, 0.0761721208691597, 0.4010635197287664, 1697835366048864535, 
-0.5586517453193665, 0.08717633783817291, 0.4242071907420955, 1697835366140236597, 
-0.5254817008972168, 0.10265302658081055, 0.4511810707088718, 1697835366259741465, 
-0.5006080269813538, 0.11505238711833954, 0.47094906507949186, 1697835366349793155, 
-0.47326916456222534, 0.1293860375881195, 0.49456850448786666, 1697835366450549330, 
-0.4489789605140686, 0.14269599318504333, 0.513568956434991, 1697835366539435784, 
-0.4176799952983856, 0.16081789135932922, 0.5374010540914691, 1697835366660561896, 
-0.39417001605033875, 0.17517296969890594, 0.5547511937571048, 1697835366749620066, 
-0.36820346117019653, 0.1914699226617813, 0.5731599776178633, 1697835366849606031, 
-0.3451365828514099, 0.20664802193641663, 0.5865134529187983, 1697835366939858412, 
-0.3150753080844879, 0.22684238851070404, 0.6058611087682978, 1697835367059564895, 
-0.29208189249038696, 0.2431156039237976, 0.6202938817030418, 1697835367150539986, 
-0.26704880595207214, 0.26114243268966675, 0.6351626671075701, 1697835367250350324, 
-0.2447809875011444, 0.277778685092926, 0.6453199411219013, 1697835367340478332, 
-0.21640059351921082, 0.2993917465209961, 0.6589020625268694, 1697835367459555058, 
-0.19493292272090912, 0.31638866662979126, 0.6696675660373604, 1697835367549778510, 
-0.17162925004959106, 0.33498549461364746, 0.6795915390355372, 1697835367649571377, 
-0.15075232088565826, 0.3517233729362488, 0.6853982626615859, 1697835367740850526, 
-0.12532225251197815, 0.3728824555873871, 0.6939967613216437, 1697835367857673953, 
-0.10550569742918015, 0.38962191343307495, 0.7032631978333587, 1697835367950651552, 
-0.08479395508766174, 0.4069165289402008, 0.7080944520625819, 1697835368047905713, 
-0.06576015800237656, 0.42316120862960815, 0.7113162484799586, 1697835368139790883, 
-0.04290393367409706, 0.44306299090385437, 0.7148415546992755, 1697835368257673572, 
-0.025243820622563362, 0.45859265327453613, 0.7182881010870907, 1697835368349690454, 
-0.006806217599660158, 0.47476726770401, 0.7221961270358995, 1697835368448577537, 
0.01035433541983366, 0.4900059700012207, 0.7222285544331466, 1697835368540523409, 
0.03123307041823864, 0.5084940791130066, 0.7209159840934051, 1697835368657565773, 
0.04768320545554161, 0.5227770805358887, 0.719432718447201, 1697835368750585236, 
0.06439626216888428, 0.5375468730926514, 0.7198948664460652, 1697835368847579944, 
0.08036860823631287, 0.5512991547584534, 0.717623552562944, 1697835368940023617, 
0.10012410581111908, 0.5682711601257324, 0.7123935624578172, 1697835369057563767, 
0.1153636947274208, 0.5811745524406433, 0.7073286272623659, 1697835369150586690, 
0.13121937215328217, 0.5946071147918701, 0.6996311435928098, 1697835369251575659, 
0.14519177377223969, 0.606362521648407, 0.6960098921190184, 1697835369339944360, 
0.16355426609516144, 0.6214863061904907, 0.6891381254398741, 1697835369456650288, 
0.17791688442230225, 0.6330605149269104, 0.6818573151254588, 1697835369550597541, 
0.19323614239692688, 0.6452459096908569, 0.6721585148924719, 1697835369650704632, 
0.20654802024364471, 0.655534029006958, 0.6623157873879287, 1697835369740031152, 
0.22347381711006165, 0.6684446930885315, 0.6502183010471889, 1697835369856606036, 
0.23722434043884277, 0.6787884831428528, 0.6408331531472824, 1697835369950583376, 
0.2513329088687897, 0.6892194747924805, 0.6299735970626446, 1697835370049668599, 
0.26417186856269836, 0.6983277201652527, 0.6189240411386802, 1697835370140259037, 
0.2803780138492584, 0.709540843963623, 0.6061424760100685, 1697835370256600346, 
0.2933728098869324, 0.7184593677520752, 0.5933721692356195, 1697835370350605290, 
0.30685558915138245, 0.7275113463401794, 0.5829707998719308, 1697835370449664049, 
0.3187578022480011, 0.7352150082588196, 0.5708661840274488, 1697835370540028489, 
0.33180221915245056, 0.7436086535453796, 0.5567978452600775, 1697835370640615633, 
0.3461393713951111, 0.7524310350418091, 0.5409637952783792, 1697835370749758095, 
0.3588292598724365, 0.7600246667861938, 0.5272234946846179, 1697835370850602598, 
0.3703053593635559, 0.7667233347892761, 0.5158425317655695, 1697835370940020461, 
0.38538870215415955, 0.775150716304779, 0.5005637026572882, 1697835371059963108, 
0.39666369557380676, 0.7813056707382202, 0.48839692320778183, 1697835371150341161, 
0.40919381380081177, 0.7877959609031677, 0.47679027420689346, 1697835371248774452, 
0.4197820723056793, 0.7932704091072083, 0.46617654160994143, 1697835371340455528, 
0.4339739978313446, 0.8003556728363037, 0.44902957622895723, 1697835371459846864, 
0.4445222318172455, 0.805387020111084, 0.43962521841941016, 1697835371549619506, 
0.45604848861694336, 0.8108141422271729, 0.4284309147208239, 1697835371649690637, 
0.4658988416194916, 0.8153631687164307, 0.41686770928164285, 1697835371740159954, 
0.47910845279693604, 0.8212506771087646, 0.403596535983774, 1697835371859848065, 
