e, e_dot, e_int, stamp, 
1.3641290015941296, 0.0, 0.12166292111807105, 1697830859870445233, 
1.3641290015941296, 0.0, 0.1368888802354232, 1697830859920707368, 
1.3642244225444562, 0.000643188799400925, 0.13602613821894688, 1697830859970159385, 
1.3638702590166045, -0.001289881090022202, 0.15076163453631333, 1697830860031230384, 
1.3630246089611058, -0.007696535985286535, 0.14997995589329205, 1697830860080139035, 
1.362359896753373, -0.010186227504475584, 0.13495423730024772, 1697830860130236862, 
1.3619119213965047, -0.007674995156317012, 0.1308104615720454, 1697830860176151495, 
1.3613820661876839, -0.007245220003254583, 0.12276953029845673, 1697830860220383654, 
1.3603098177593451, -0.01108634043969514, 0.12879635357005942, 1697830860270771120, 
1.3586681859951382, -0.018067720651241372, 0.13635213978671593, 1697830860320633733, 
1.3562887743719236, -0.026990640057897183, 0.1350045154570575, 1697830860370154441, 
1.3497324645131545, -0.03586739160666968, 0.21625783100408025, 1697830860480245803, 
1.3419799433539015, -0.04680112745869865, 0.2779344604148151, 1697830860576133477, 
1.3329140577041394, -0.05903180452125114, 0.25500463920890915, 1697830860670329013, 
1.321298028481424, -0.07048554657699062, 0.25977815478972693, 1697830860771152750, 
1.3066821045539412, -0.08310677153630962, 0.2770105418499376, 1697830860880138108, 
1.2921923941924667, -0.09449275885838092, 0.26917388879937515, 1697830860977144109, 
1.2772248571889773, -0.10338354627099504, 0.24561349837123747, 1697830861070236562, 
1.2601063834852588, -0.11232380648152611, 0.24285769434024201, 1697830861167395731, 
1.239505023018872, -0.11941493765228302, 0.2647806141524232, 1697830861280555937, 
1.2202425323098822, -0.12615847183707077, 0.26191215694022335, 1697830861378623506, 
1.2016006955360017, -0.13331168267387658, 0.23147915408985514, 1697830861470223080, 
1.1795582530475384, -0.1341606641503692, 0.24295496762255595, 1697830861581007191, 
1.1584843268408505, -0.13685905853452343, 0.2482148913104956, 1697830861680595882, 
1.1374963324604126, -0.1419223946607517, 0.22891205963508954, 1697830861778598470, 
1.1174629781144654, -0.14422306668706422, 0.21582468294712878, 1697830861870279415, 
1.0940208192847143, -0.1432168982010258, 0.22628841946814193, 1697830861981306528, 
1.0727502465613914, -0.14063862930378912, 0.23202264546081075, 1697830862082221660, 
1.051400861895289, -0.14365693560649495, 0.2122623668155517, 1697830862179178834, 
1.0314176395025256, -0.14495419473208518, 0.19990093917247476, 1697830862272267533, 
1.0079111048676668, -0.1440150732540978, 0.20731179276096973, 1697830862380404906, 
0.987229695858993, -0.14144848141074653, 0.20990454139304857, 1697830862480330135, 
0.9661347985494528, -0.13944092897362903, 0.19715543274078765, 1697830862580138527, 
0.9479747656926155, -0.1368367083605226, 0.18471209475714642, 1697830862671323409, 
0.9253965524533766, -0.13553133394504088, 0.18932706506311986, 1697830862780166691, 
0.9053549044013234, -0.1359420342652633, 0.1934524687772158, 1697830862880180763, 
0.8857386400626697, -0.13219966301428973, 0.1810899008969012, 1697830862980156267, 
0.8684108149401685, -0.12880736027762216, 0.1693867031421563, 1697830863071254001, 
0.8471059167819205, -0.1285639202407358, 0.17349083887516545, 1697830863180241396, 
0.8286549182677492, -0.126709294291836, 0.17717011200437002, 1697830863280166924, 
0.810163426588975, -0.12320939169794416, 0.16563711449423021, 1697830863380131373, 
0.7938582699296044, -0.12125917834455507, 0.15500869753178478, 1697830863471325128, 
